age,sex,NHANES,race_f,type,n,Mean,SD,LB,25%,50%,75%,UB,Rhat,n.eff,Parameters,prev_fit,LB_scl,UB_scl,NHANES_year
18,Male,1988-1994,Other Hispanic,Force of Infection (λ),747,0.0242095297811599,0.00185421881179993,0.0216411062090279,0.0223622649045046,0.0241803373078933,0.0259256048235699,0.0269378930432776,7.02711256232742,2,"lhat[19,1,1,3]",2.42095297811599,2.16411062090279,2.69378930432776,1991
19,Male,1988-1994,Other Hispanic,Force of Infection (λ),748,0.0238514029247173,0.00191813540754089,0.0212422471229953,0.021939525942615,0.0238193519718826,0.025655677517349,0.0266121550498013,7.85671417216022,2,"lhat[20,1,1,3]",2.38514029247173,2.12422471229953,2.66121550498013,1991
20,Male,1988-1994,Other Hispanic,Force of Infection (λ),749,0.0234908050267255,0.00198293051665622,0.0208394111035448,0.0215159111642332,0.0234553155740249,0.0253768301318433,0.0262882276294861,8.78964056474654,2,"lhat[21,1,1,3]",2.34908050267255,2.08394111035448,2.62882276294861,1991
21,Male,1988-1994,Other Hispanic,Force of Infection (λ),750,0.0231279837166291,0.00204821845571194,0.0204390431235923,0.0210936297638532,0.0230885001899287,0.0250857082141228,0.0259589816584741,9.83784682228267,2,"lhat[22,1,1,3]",2.31279837166291,2.04390431235923,2.59589816584741,1991
22,Male,1988-1994,Other Hispanic,Force of Infection (λ),751,0.0227631915748062,0.00211364117956697,0.0200381104847278,0.0206711332167657,0.0227191850997929,0.0247986881334437,0.0256280132367678,11.0112975543164,2,"lhat[23,1,1,3]",2.27631915748062,2.00381104847278,2.56280132367678,1991
23,Male,1988-1994,Other Hispanic,Force of Infection (λ),752,0.0223966853911082,0.00217886692475041,0.0196463842086816,0.0202451290548421,0.0223476558697098,0.024499631719355,0.0252967408755054,12.3145489223883,2,"lhat[24,1,1,3]",2.23966853911082,1.96463842086816,2.52967408755054,1991
24,Male,1988-1994,Other Hispanic,Force of Infection (λ),753,0.0220287254054056,0.00224358873402408,0.019246715365101,0.0198211391832894,0.0219742033986204,0.0241746923883537,0.0249571380032048,13.7410711601861,2,"lhat[25,1,1,3]",2.20287254054056,1.9246715365101,2.49571380032048,1991
25,Male,1988-1994,Other Hispanic,Force of Infection (λ),754,0.0216595745352595,0.00230752298563601,0.0188457446866882,0.0193924424561235,0.0216002235722502,0.0238679985667583,0.0246225197434469,15.2649032811112,2,"lhat[26,1,1,3]",2.16595745352595,1.88457446866882,2.46225197434469,1991
26,Male,1988-1994,Other Hispanic,Force of Infection (λ),755,0.0212894975958937,0.00237040800067125,0.0184433102001815,0.0189639537341458,0.0212341150154233,0.0235474137810853,0.0242974985524592,16.8306235281976,2,"lhat[27,1,1,3]",2.12894975958937,1.84433102001815,2.42974985524592,1991
27,Male,1988-1994,Other Hispanic,Force of Infection (λ),756,0.0209187605176398,0.00243200276686809,0.018034996349467,0.018537466781026,0.0208567970076489,0.0232338758684874,0.0239697412352844,18.3458432383408,2,"lhat[28,1,1,3]",2.09187605176398,1.8034996349467,2.39697412352844,1991
28,Male,1988-1994,Other Hispanic,Force of Infection (λ),757,0.0205476295659571,0.00249208579376453,0.0176191935098405,0.0181141988380377,0.0203716385156785,0.0229326084774912,0.0236332916045818,19.6847314877436,2,"lhat[29,1,1,3]",2.05476295659571,1.76191935098405,2.36332916045818,1991
29,Male,1988-1994,Other Hispanic,Force of Infection (λ),758,0.0201763705690067,0.00255045409900228,0.0171971285420411,0.0176906975748283,0.0198881977694955,0.0226626819535359,0.0233106514652726,20.7115236133576,2,"lhat[30,1,1,3]",2.01763705690067,1.71971285420411,2.33106514652726,1991
30,Male,1988-1994,Other Hispanic,Force of Infection (λ),759,0.019805248157574,0.00260692231657787,0.0167839457867512,0.0172685108824811,0.0194069306302995,0.022398517554909,0.022966147387372,21.3220876637656,2,"lhat[31,1,1,3]",1.9805248157574,1.67839457867512,2.2966147387372,1991
31,Male,1988-1994,Other Hispanic,Force of Infection (λ),760,0.019434525021904,0.00266132191291841,0.0163836918354996,0.0168432453696141,0.0189275873986973,0.0221327380045714,0.0226285109359382,21.4824113238869,2,"lhat[32,1,1,3]",1.9434525021904,1.63836918354996,2.26285109359382,1991
32,Male,1988-1994,Other Hispanic,Force of Infection (λ),761,0.019064461189734,0.00271350049450342,0.0159840504010613,0.0164164935178229,0.01844813557693,0.0218641315113812,0.0223073237313614,21.2373357782385,2,"lhat[33,1,1,3]",1.9064461189734,1.59840504010613,2.23073237313614,1991
33,Male,1988-1994,Other Hispanic,Force of Infection (λ),762,0.0186953133294937,0.00276332119037552,0.0155807478812797,0.0159912521524273,0.0179944837316236,0.0215773494591527,0.021968780722367,20.6848088581692,2,"lhat[34,1,1,3]",1.86953133294937,1.55807478812797,2.1968780722367,1991
34,Male,1988-1994,Other Hispanic,Force of Infection (λ),763,0.0183273340822892,0.00281066209360361,0.0151805707576058,0.0155769136831658,0.0175753063808409,0.0212862225281429,0.0216421618782091,19.9369544694585,2,"lhat[35,1,1,3]",1.83273340822892,1.51805707576058,2.16421618782091,1991
35,Male,1988-1994,Other Hispanic,Force of Infection (λ),764,0.0179607714259136,0.00285541574712275,0.0147713635829348,0.0151669402265586,0.0171586802576373,0.0209710479089228,0.0213350322561843,19.0911156465987,2,"lhat[36,1,1,3]",1.79607714259136,1.47713635829348,2.13350322561843,1991
36,Male,1988-1994,Other Hispanic,Force of Infection (λ),765,0.0175958680737329,0.00289748866106397,0.0143723892255683,0.0147663784033586,0.0167449356856552,0.0206721034839106,0.0210451889419402,18.2182301447231,2,"lhat[37,1,1,3]",1.75958680737329,1.43723892255683,2.10451889419402,1991
37,Male,1988-1994,Other Hispanic,Force of Infection (λ),766,0.0172328609108841,0.00293680085050555,0.013957407350015,0.0143695794789549,0.0163343936675907,0.02035481999193,0.0207668327191068,17.3635862660786,2,"lhat[38,1,1,3]",1.72328609108841,1.3957407350015,2.07668327191068,1991
38,Male,1988-1994,Other Hispanic,Force of Infection (λ),767,0.0168719804698143,0.00297328538439836,0.0135510926304358,0.0139686064089514,0.0159273649378535,0.0200260349190673,0.0205002296034918,16.5527078787656,2,"lhat[39,1,1,3]",1.68719804698143,1.35510926304358,2.05002296034918,1991
39,Male,1988-1994,Other Hispanic,Force of Infection (λ),768,0.0165134504467731,0.00300688793815771,0.0131475353383862,0.0135787345120756,0.0155241490842686,0.0196926999941587,0.0202225528497939,15.7977577693346,2,"lhat[40,1,1,3]",1.65134504467731,1.31475353383862,2.02225528497939,1991
40,Male,1988-1994,Other Hispanic,Force of Infection (λ),769,0.0161574872604674,0.00303756634403415,0.0127414060277624,0.0131968476478441,0.015125033743589,0.0193486112484672,0.0199388488042405,15.1026414707614,2,"lhat[41,1,1,3]",1.61574872604674,1.27414060277624,1.99388488042405,1991
41,Male,1988-1994,Other Hispanic,Force of Infection (λ),770,0.0158042996536909,0.00306529013484607,0.0123340850924586,0.0128210402475137,0.0147302938747644,0.0190191556379948,0.0196850127435333,14.4665375587746,2,"lhat[42,1,1,3]",1.58042996536909,1.23340850924586,1.96850127435333,1991
42,Male,1988-1994,Other Hispanic,Force of Infection (λ),771,0.0154540883383655,0.00309004007796863,0.0119438960914458,0.0124509053560771,0.0143458892044894,0.0186864092158953,0.0194179929084774,13.8861473470389,2,"lhat[43,1,1,3]",1.54540883383655,1.19438960914458,1.94179929084774,1991
43,Male,1988-1994,Other Hispanic,Force of Infection (λ),772,0.0151070456840716,0.00311180769762808,0.0115634616275148,0.0120845574167595,0.0139670395827988,0.0183377388786308,0.0191635652190607,13.3570502266865,2,"lhat[44,1,1,3]",1.51070456840716,1.15634616275148,1.91635652190607,1991
44,Male,1988-1994,Other Hispanic,Force of Infection (λ),773,0.0147633554498117,0.00313059478454676,0.011186767286809,0.0117275585719974,0.0135930352701493,0.0179985579619018,0.0189050392898047,12.8744822443569,2,"lhat[45,1,1,3]",1.47633554498117,1.1186767286809,1.89050392898047,1991
45,Male,1988-1994,Other Hispanic,Force of Infection (λ),774,0.014423192558445,0.00314641289283356,0.0108237166258803,0.0113815105179811,0.0132240927566127,0.0176710670523269,0.0186495394212535,12.4337602779668,2,"lhat[46,1,1,3]",1.4423192558445,1.08237166258803,1.86495394212535,1991
46,Male,1988-1994,Other Hispanic,Force of Infection (λ),775,0.0140867229129477,0.00315928282472599,0.0104569813105976,0.0110397583173549,0.0128604143555234,0.0173360504049831,0.0183956417377869,12.0304957552615,2,"lhat[47,1,1,3]",1.40867229129477,1.04569813105976,1.83956417377869,1991
47,Male,1988-1994,Other Hispanic,Force of Infection (λ),776,0.0137541032534075,0.00316923410436956,0.0100957401922168,0.0107063166092241,0.0125021879529231,0.0170029296031575,0.0181243337291631,11.6606870669288,2,"lhat[48,1,1,3]",1.37541032534075,1.00957401922168,1.81243337291631,1991
48,Male,1988-1994,Other Hispanic,Force of Infection (λ),777,0.0134254810534362,0.00317630444228633,0.00975762740893904,0.0103738926707149,0.0121495868346087,0.0166546518880323,0.0178610345052276,11.3207443685443,2,"lhat[49,1,1,3]",1.34254810534362,0.975762740893904,1.78610345052276,1991
49,Male,1988-1994,Other Hispanic,Force of Infection (λ),778,0.0131009944544968,0.00318053919253987,0.00942253579897538,0.0100472431909593,0.0118027695888461,0.0163271323661764,0.0176002750993081,11.0074784530246,2,"lhat[50,1,1,3]",1.31009944544968,0.942253579897538,1.76002750993081,1991
50,Male,1988-1994,Other Hispanic,Force of Infection (λ),779,0.0127807722364775,0.00318199080486547,0.00909596800420437,0.0097387874518811,0.011461880082227,0.0159938113585795,0.0173482098856306,10.7180720391879,2,"lhat[51,1,1,3]",1.27807722364775,0.909596800420437,1.73482098856306,1991
51,Male,1988-1994,Other Hispanic,Force of Infection (λ),780,0.0124649338227131,0.00318071827420883,0.00877052643565815,0.0094316015074696,0.0111270475056242,0.0156610997947364,0.0170778585851606,10.4500438695254,2,"lhat[52,1,1,3]",1.24649338227131,0.877052643565815,1.70778585851606,1991
52,Male,1988-1994,Other Hispanic,Force of Infection (λ),781,0.0121535893175498,0.00317678659021669,0.00845310373078966,0.00913939673921068,0.0107983864867347,0.0153259611252271,0.0168207018212883,10.2012113252093,2,"lhat[53,1,1,3]",1.21535893175498,0.845310373078966,1.68207018212883,1991
53,Male,1988-1994,Other Hispanic,Force of Infection (λ),782,0.0118468395744677,0.00317026618925641,0.00814836664718246,0.00884413314284448,0.0104759972653112,0.0150147577104479,0.0165636025295524,9.96965453850179,2,"lhat[54,1,1,3]",1.18468395744677,0.814836664718246,1.65636025295524,1991
