period,age,race,prev_value,SD_prev,LB_prev,UB_prev,foi_value,SD_foi,LB_foi,UB_foi,year
1,57,Other,52.8526817074648,0.0339914535019397,46.5049832839551,59.5679101055217,3.47687027867761e-05,5.72080805403892e-05,9.38560672663936e-09,0.000196514120932846,1991
1,58,Hispanic,55.472532411154,0.020217871064886,51.5096383606208,59.2537128849865,5.49390582275908e-06,1.23479291169371e-05,2.52578042851217e-10,4.07068986418693e-05,1991
1,58,NH Black,51.8511593954392,0.0163675438785328,48.7243650590515,55.2052858640201,2.08079810735189e-16,8.14177970566717e-15,1.60300981906395e-104,3.10091631707837e-21,1991
1,58,NH White,26.2642594290376,0.00678983240149468,24.9684087115429,27.6050180433156,3.85920891423986e-11,4.10423610957726e-10,3.27490983345442e-29,1.89876839356138e-10,1991
1,58,Other,52.8547451835025,0.0340086254201709,46.5051721766426,59.5752678931574,3.21515505226208e-05,5.38111844901338e-05,7.41525150346756e-09,0.000184323377480423,1991
1,59,Hispanic,55.4728544223676,0.0202213310123245,51.5096405090219,59.2552341743505,4.96490772288322e-06,1.13364910982044e-05,1.8704341661012e-10,3.72047573306576e-05,1991
1,59,NH Black,51.8511593954392,0.016367543878533,48.7243650590515,55.2052858640201,1.3720130545869e-16,5.40040840058714e-15,2.64678254296133e-106,1.48789993349452e-21,1991
1,59,NH White,26.2642594322731,0.00678983240829146,24.9684087116554,27.6050180438829,3.07485154136499e-11,3.34064690012614e-10,1.17966461716944e-29,1.44983576035931e-10,1991
1,59,Other,52.8566522160954,0.0340247344474869,46.5052425899514,59.583287855137,2.9749393590672e-05,5.06371564196037e-05,5.85566370422786e-09,0.000172840248349234,1991
1,60,Hispanic,55.4731454461123,0.0202244910882604,51.5096422601299,59.2560089152651,4.48972577518912e-06,1.04135473487469e-05,1.38525480143242e-10,3.39938337914115e-05,1991
1,60,NH Black,51.8511593954392,0.016367543878533,48.7243650590515,55.2052858640201,9.0518289162982e-17,3.58348916959551e-15,4.37069682173989e-108,7.14146082044157e-22,1991
1,60,NH White,26.2642594348526,0.00678983241363597,24.9684087117364,27.605018044299,2.45271630861362e-11,2.72075366101963e-10,4.25028407550043e-30,1.10754654326481e-10,1991
1,60,Other,52.858415740915,0.0340398496932658,46.5052750245382,59.5903580951713,2.75429470713401e-05,4.76698062001327e-05,4.62469012608689e-09,0.000162206219276518,1991
1,61,Hispanic,55.4734086323722,0.0202273781719231,51.509643687775,59.2572816535862,4.06255499591258e-06,9.57084027465398e-06,1.02621370811725e-10,3.10672961850881e-05,1991
1,61,NH Black,51.8511593954392,0.0163675438785331,48.7243650590515,55.2052858640201,5.9752079233316e-17,2.37876540027033e-15,7.21826896836533e-110,3.42866940133e-22,1991
1,61,NH White,26.2642594369116,0.00678983241783961,24.9684087117948,27.6050180446042,1.95862289749636e-11,2.21716380007746e-10,1.53169492208301e-30,8.46595802139283e-11,1991
