"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b23",2.57462920115302e-18,3.14415020181567e-33,-2.06113850770733e-15,1.07909022658677e-22,-1.825322560795e-22,4.04985438937203e-15,-2.90842088567267e-14,7.97882785390377e-23,-1.21726476881914e-19,-2.91619293284221e-22,-3.06979082246022e-16,-1.3881726573425e-17,7.58150228743358e-17,1.17364850114487e-27,-1.46991045610968e-22,1.56045161586611e-17,1.58837824551498e-11,1.3010990549006e-21,3.41043077276742e-22,-3.17383180509118e-26,2.15690808345763e-15,1.48522514351025e-15,0.000417535230044512,-1.43474991489867e-27,-6.73403381084788e-11,2.87632322325278e-14,-1.70342943538375e-21,1.38057073863033e-15,7.753162606782e-15,-1.00053501455183e-38,0,-6.15756519971937e-16,-9.41764937808141e-17,1.04742498226684e-17,2.16792772761345e-18,5.8234382839663e-19,-1.85706199155336e-18,2.4999957221788e-19,1.56894190250463e-19,-1.45380437185788e-19,-2.75371411716229e-17,-1.61581890183615e-17,3.79673168023212e-18,8.90979026422145e-20,5.43919818127616e-20,-9.43652226579187e-21,5.95076948970603e-20,-8.7523157164061e-21,-1.49663877187359e-07,-1.49663877056784e-07,-1.49663877086982e-07,-1.4966387708941e-07,-1.49663877087963e-07,-1.49663877088106e-07,2.22446258924908e-06,-9.08448225669416e-08,-2.55695774347739e-15,1.50188285497168e-16,2.85987985109532e-17,4.08472605376128e-19,1.61751627388452e-18,3.91162474029041e-19,2.08688889114093e-19,4.25514547763336e-19,-7.73682089751879e-18,8.19609592145461e-17,-5.56218557189244e-18,-1.09242160115266e-18,-3.91431179229248e-19,-1.43565892566245e-19,-6.09556683227282e-20,-6.24516836236955e-20,-2.43861334649721e-19,-1.0981058096687e-17,1.38334255003114e-18,-3.99101955635174e-21,5.68494959932941e-20,3.31662946806645e-20,-2.91101744465267e-21,6.37274676804314e-21,-1.49663877118385e-07,-1.49663877066035e-07,-1.49663877087363e-07,-1.49663877089223e-07,-1.49663877087964e-07,-1.49663877088002e-07,2.22446258924909e-06,-9.0844822566932e-08,-3.78137759843573e-16,-1.66321112976093e-17,8.4044051945222e-18,3.75301530690594e-18,5.54885515512932e-19,1.36348960781092e-18,-1.38108563487905e-19,2.55295346658767e-20
"b24",3.98783456996839e-24,4.26706289338195e-39,2.95439194927377e-28,1.46448024710159e-28,1.04318522252949e-16,1.09233938082222e-27,4.16886842850017e-27,1.00294341840692e-28,-2.76602049467601e-25,-3.95637478526841e-28,-8.30207664564947e-29,3.01148007561274e-19,-1.89965857767576e-29,2.73779421382064e-29,2.35930375232853e-29,4.2201536410724e-30,-5.75995614306304e-24,2.01529020110321e-27,-2.46478546439613e-28,-8.30041296232115e-18,-4.67916345294614e-17,4.00599591669783e-28,-1.43474991489867e-27,9.05794585407109e-06,4.85677196017376e-26,7.77885440349594e-27,-6.16311156287267e-30,-1.98883809412152e-28,-5.59179591260409e-30,6.31663531937043e-17,0,1.33581284055191e-17,4.19408527572351e-17,1.34731992645297e-18,-9.9988314005694e-19,9.44241791755583e-20,-3.8287628038154e-19,2.66306951516582e-20,1.47558510493042e-20,-5.68646578811034e-21,-1.17390768167013e-18,-1.11906775860007e-18,2.73575678981801e-19,7.43612251489468e-22,4.66121614556833e-22,4.14483206338174e-21,2.45357238497111e-21,-2.95056249940953e-21,-9.08448226073746e-08,-9.08448225642925e-08,-9.08448225673502e-08,-9.08448225665992e-08,-9.08448225669454e-08,-9.08448225669609e-08,-9.08448225669416e-08,3.62970642121317e-07,1.29958487419026e-17,-1.82157835329764e-17,2.7590315462218e-18,-1.22609321790264e-19,1.8280171706152e-19,1.73185513740002e-20,6.82629410774401e-20,-6.099167722716e-21,9.54816197378297e-18,-3.84258241216494e-18,1.17325178553909e-18,-2.51888267691289e-19,-1.12532903976738e-19,-4.12738884068744e-20,-1.75242002106007e-20,-1.79542910512804e-20,-1.12566272239543e-19,-4.76439512369021e-19,3.78765838619149e-20,1.75407608603014e-20,-4.96537208795635e-21,-1.42409359278581e-21,7.78804394613547e-23,-3.59704691556801e-22,-9.08448225740544e-08,-9.08448225689415e-08,-9.08448225670987e-08,-9.08448225666362e-08,-9.08448225670951e-08,-9.08448225669468e-08,-9.0844822566932e-08,3.62970642121325e-07,1.48605781474395e-17,2.5440939175344e-17,-2.88686175425568e-18,-6.00747500133017e-19,-3.69895948552283e-20,-3.0487222652809e-19,1.97189841576036e-19,-4.49995173061542e-20
"b25",-1.08462023004201e-07,-1.07216062343858e-22,1.4006058674692e-11,-3.6797162216221e-12,-2.55479966706077e-18,-2.75199837321659e-11,1.97635983332059e-10,-2.71997608906768e-12,5.12829828413197e-09,9.94095789943762e-12,2.08601557915019e-12,9.43305245192385e-14,5.15186182723486e-13,1.21445954757468e-23,5.01118033772967e-12,-1.06037400248493e-13,1.07935142068124e-07,-5.48123168895548e-11,-1.16264501986376e-11,4.92756139049367e-21,5.82563111153805e-19,-1.00925540018049e-11,-6.73403381084788e-11,4.85677196017376e-26,2.83727866765697,-1.95454850228791e-10,5.80679007565192e-11,-3.60355734243988e-19,5.26851004342153e-11,3.38691109397316e-37,0,4.21742017146064e-21,-2.4370280115309e-13,6.48025592119586e-13,-4.07526652823595e-14,-1.08070270950419e-15,-7.38429742436013e-15,-2.72133685498392e-15,-1.16841282585897e-15,-1.11962391158446e-15,1.14729586865977e-15,6.42066864633639e-15,-9.96702961624209e-16,-5.45741477085798e-17,1.84825017623614e-16,-1.95054949191794e-17,-1.13283898926671e-17,-2.7756785067549e-17,4.73226061621437e-12,-3.4779251900681e-13,-3.06124094618684e-14,-7.49789207206398e-15,-1.14467149968528e-15,-2.21050213267051e-16,-2.55695774347739e-15,1.29958487418982e-17,0.0191338468489592,-0.00130702267745182,-0.000149995628524638,-2.89211567460972e-05,-5.21814085457806e-06,-1.68460546590075e-06,-6.97588189287776e-07,-6.82131162239079e-07,1.55694290069255e-15,-9.14837667747677e-17,3.57133990767801e-16,-2.10737686037228e-16,-4.39960313619459e-17,-3.49272830418499e-17,7.58239383671271e-16,-5.35603607923881e-17,-3.00828294169594e-17,-2.77792975960742e-16,4.8411135236666e-17,1.97935237425682e-19,9.75584483453011e-19,7.62396276643795e-20,1.20449948447424e-18,-1.81918096743461e-19,-5.14067797272157e-16,5.87005399892219e-17,4.54189276568086e-17,1.74500882034073e-17,3.09662504508369e-17,2.69932076692974e-17,-3.78137759843573e-16,1.48605781474395e-17,0.00299506547380343,-4.76841496053622e-05,-4.76841497026187e-05,-2.89211567515031e-05,-5.21814086925025e-06,-1.68460546951912e-06,-6.97588198602039e-07,-6.82131162705717e-07
"b26",7.47337640701079e-18,-4.5795423041675e-26,-5.98243979229164e-15,-1.57172495760987e-15,1.3957125205717e-14,2.34369323678829e-21,-1.68304218983375e-20,2.31611184592348e-22,-3.53347309786204e-19,-8.46475990042965e-22,-8.91004593009078e-16,4.02915961437108e-17,2.20052562211637e-16,7.07703052631707e-27,-4.26637303077188e-22,9.03082261484638e-24,4.6102565089368e-11,3.77670034324863e-21,9.89842117929019e-22,-1.11054015029583e-15,2.38357316438759e-22,4.3108553678097e-15,2.87632322325278e-14,7.77885440349594e-27,-1.95454850228791e-10,0.00121189302216458,-4.94422558180564e-21,4.00709670499104e-15,2.25034990716394e-14,5.42465005432533e-38,0,-5.71506026726071e-26,-5.83022755677577e-15,1.3876176291553e-14,-8.26448587721107e-16,5.18982215224955e-18,-1.3121251447716e-16,-2.95453821074735e-17,3.15982208914113e-18,-9.23201964652942e-17,-1.73983241455902e-15,-9.01166175728801e-15,1.29126683302742e-15,2.68863647919459e-17,7.9776715807881e-18,1.30168119750145e-18,9.26782012342437e-19,1.96703071100603e-18,-3.59851568123231e-13,6.26853772052623e-14,3.32383786843917e-15,-9.75893774312642e-16,-1.34815092735155e-16,-6.27695501095497e-17,1.50188285497169e-16,-1.82157835329761e-17,-0.00130702267745182,0.00171505842218349,-0.000149995628312026,-2.89211567465954e-05,-5.21814087030016e-06,-1.68460546887855e-06,-6.9758820002298e-07,-6.82131162689292e-07,4.82718348402388e-15,2.44401100089214e-15,-5.72541216879289e-15,2.09244654944919e-15,-5.51208068681597e-16,-6.06404188676047e-16,6.12891419495435e-17,7.6398654480882e-17,-7.15267980785782e-17,9.32563603049618e-15,-1.75887632249327e-15,4.77710910730848e-17,-4.33705363079172e-17,-4.91195256495126e-19,-4.26231132575076e-17,8.83990039853361e-18,-1.33929014676756e-15,-7.66521809629795e-16,-7.79803421938607e-16,6.06559961556501e-16,-1.43458572836034e-16,-4.68893220269427e-17,-1.66321112976092e-17,2.5440939175344e-17,-4.76841496053627e-05,0.00165208006252799,-0.0001792343823437,-2.8921156743751e-05,-5.21814086913737e-06,-1.68460546947195e-06,-6.97588200320796e-07,-6.82131162962239e-07
"b27",1.37635230073076e-11,1.36054141353319e-26,3.54294933002969e-22,4.66945549027013e-16,3.16343734961733e-22,-6.96143533410894e-22,4.99936699538318e-21,3.45157249004943e-16,1.04968257634574e-19,2.51464819287366e-22,5.27678467861334e-23,-1.1970275964442e-17,-6.53756651097466e-17,-1.2651226748868e-27,1.26750155987532e-22,-2.68233480827148e-24,-1.36966633139165e-11,6.95552750814307e-15,-2.94073307574437e-22,-4.38761373399298e-28,-7.07543707826452e-23,-2.06459630823323e-22,-1.70342943538375e-21,-6.16311156287267e-30,5.80679007565192e-11,-4.94422558180564e-21,0.000360042671492118,4.55123533751727e-23,-6.68558978829359e-15,-4.29789808886577e-41,0,8.83613954326474e-32,3.80586489862199e-15,-1.19330848103667e-14,7.63655705936807e-16,1.65391772174183e-17,1.3081665984379e-16,4.7079455097666e-17,1.7991844002462e-17,2.96553229657658e-17,1.88348417629564e-16,1.34713534115921e-15,-1.79857436669498e-16,-5.61658275369305e-18,-3.74438229055941e-18,1.23919872500228e-19,2.33095016674262e-19,2.84555373564508e-19,-4.09347490214062e-14,-1.1989148331776e-15,1.64051156435504e-16,2.5795992076707e-16,-1.1932401395744e-17,1.40962618104833e-17,2.85987985109531e-17,2.75903154622183e-18,-0.000149995628524637,-0.000149995628312026,0.00018168910323131,-2.89211567442448e-05,-5.21814086935133e-06,-1.68460546892309e-06,-6.97588199463521e-07,-6.82131162922681e-07,-7.00136486287038e-15,-1.34382990233574e-17,-1.69190334610666e-16,1.21864257498185e-16,9.58707208860628e-17,7.96229997777419e-17,-1.51472061427267e-17,-1.91364638863943e-18,-2.36805063902183e-17,-1.01783846939868e-15,1.9147777929387e-16,-6.12119545105067e-18,4.93529131587768e-18,3.55646566297657e-19,4.73516124719351e-18,-5.43737707857992e-19,-4.78090480484799e-16,9.46778566387688e-17,8.13962443192879e-17,-5.60323259497133e-17,1.65762482560112e-17,4.82191320579489e-18,8.40440519452218e-18,-2.88686175425568e-18,-4.76841497026185e-05,-0.000179234382343701,0.000193842487964809,-2.89211567447708e-05,-5.21814086955225e-06,-1.68460546882991e-06,-6.9758819923848e-07,-6.82131162863255e-07
"b28",2.22362247835352e-12,2.19807863374115e-27,-2.87143713752543e-16,7.54393085155266e-17,2.5679008329285e-23,5.64198002789196e-16,-4.05181297202806e-15,5.57632988468818e-17,-1.48733913589073e-24,-3.78566782845967e-27,-4.2766225263728e-17,2.01513923918759e-28,1.6019297411492e-27,1.61890741464369e-28,-1.52146417359846e-28,2.17391441882451e-18,3.72445340964088e-22,1.12372880894477e-15,1.58430975156295e-27,-4.4889077298578e-27,3.00485724214554e-16,2.06911412374717e-16,1.38057073863033e-15,-1.98883809412152e-28,-3.60355734243988e-19,4.00709670499104e-15,4.55123533751727e-23,5.81681628983367e-05,1.08011803600739e-15,-1.38693310296076e-39,0,-8.57830022064338e-17,-2.15177030009038e-16,-1.19652671704579e-15,9.25443938159174e-17,2.73923532764494e-18,1.26466911486426e-17,6.10220054652865e-18,2.74190095908999e-18,1.07207320574175e-18,-7.11920236737278e-17,-7.06517061965056e-17,1.34800712393879e-17,6.92535213671979e-19,-3.58749728242819e-19,-5.29041970838524e-20,1.28947805241664e-19,3.19556916102285e-20,-1.28673849002729e-15,8.33713674168868e-17,7.36911460430169e-18,-2.58171626517571e-19,9.25926371649437e-18,-1.30964175894755e-18,4.08472605376219e-19,-1.22609321790253e-19,-2.89211567460979e-05,-2.89211567465954e-05,-2.89211567442448e-05,2.37154851436925e-05,-5.21814086919564e-06,-1.68460546895875e-06,-6.97588199396539e-07,-6.82131162880956e-07,9.10858637251438e-16,4.00264600850354e-18,2.46398238785362e-16,-9.7143384542088e-17,2.72836465674214e-18,8.44094835465029e-18,-1.02822366963862e-17,-2.13385763031902e-18,2.43098792307086e-17,-1.68412604978445e-16,3.18333350668461e-17,-1.08122344707449e-18,8.47308604786014e-19,-7.01863879286402e-20,6.38150727928324e-19,-2.8255703009484e-19,4.50959182307904e-16,1.33770363364333e-17,9.54240031191554e-20,-1.37281416204007e-17,1.43630930577949e-18,1.29859135374233e-19,3.75301530690594e-18,-6.00747500133019e-19,-2.89211567515031e-05,-2.8921156743751e-05,-2.89211567447708e-05,2.37154851437322e-05,-5.21814086913335e-06,-1.68460546891799e-06,-6.97588199387323e-07,-6.82131162880056e-07
"b29",1.24876667482342e-11,1.23442143113645e-26,-1.61257358420277e-15,4.23660453962845e-16,2.94145013159007e-22,3.16848585565109e-15,-2.27546216542054e-14,3.13161731845321e-16,-5.90441503708184e-13,-1.14454226436393e-15,-2.40171321376177e-16,-1.08606507766561e-17,-5.9315446872237e-17,6.11087057902059e-17,1.15002643401986e-22,1.22085102275939e-17,-1.24270048376406e-11,6.31076138962351e-15,-2.69237609344226e-22,-5.67385859912109e-25,-6.70744732144086e-23,1.16199613027885e-15,7.75316260678199e-15,-5.59179591260409e-30,5.26851004342153e-11,2.25034990716394e-14,-6.68558978829359e-15,1.08011803600739e-15,0.000326667299813865,-3.89948627749757e-41,0,-4.84426523925401e-25,5.46745246991028e-15,-8.09213084454668e-16,-7.40056204484903e-17,2.52973835916406e-19,3.62019980155e-18,1.91290345814858e-18,1.64776786894145e-19,3.24791783662656e-18,1.99319753370131e-16,1.00154237184121e-16,-2.22399506335874e-17,-8.30707710446671e-19,-4.35516252421577e-19,3.81320478012795e-19,-4.46785831466987e-19,-1.22252792425951e-19,-2.02766345654087e-15,-5.54194466125163e-16,-5.73189601691547e-18,3.16035330082943e-17,6.99521993595076e-18,3.62606794796043e-18,1.61751627388443e-18,1.82801717061521e-19,-5.2181408545774e-06,-5.21814087030023e-06,-5.21814086935128e-06,-5.21814086919566e-06,1.97607602855053e-05,-1.68460546892437e-06,-6.97588199390888e-07,-6.82131162877466e-07,9.25218200384255e-16,8.97263385386006e-17,7.16044718719894e-17,-4.80027558184388e-17,-1.29072119661115e-19,1.34371765945537e-18,-2.33845289783214e-18,-5.69982337305824e-19,-5.91231317369777e-18,-3.58413677128578e-17,5.28344743746014e-18,1.56180746044223e-19,1.13921513173054e-19,3.62522821489641e-20,9.43313465274241e-20,6.60648582826294e-21,-1.09439214213596e-16,8.35417235383596e-18,-4.92743997071343e-18,1.77805797825233e-18,7.56122017668583e-19,-4.00001286374499e-21,5.54885515512925e-19,-3.69895948552347e-20,-5.21814086925014e-06,-5.21814086913784e-06,-5.21814086955219e-06,-5.21814086913334e-06,1.97607602855548e-05,-1.68460546893122e-06,-6.97588199373814e-07,-6.82131162877308e-07
"b30",2.78095023952337e-35,2.97567247768402e-50,2.06027026819318e-39,1.0212677137173e-39,7.27474057301137e-28,7.6175212623287e-39,2.90719573527115e-38,6.99411094093912e-40,-1.92890783763299e-36,-2.75901149199969e-39,-5.78952351988946e-40,2.1000811569928e-30,-1.32474301125332e-40,1.90922400142355e-40,1.64528046989633e-40,2.94295991296819e-41,-4.01675423958779e-35,1.40537970398093e-38,-1.71883903590325e-39,-5.78836333621855e-29,-3.2630542959917e-28,2.7936152086065e-39,-1.00053501455183e-38,6.31663531937043e-17,3.38691109397316e-37,5.42465005432534e-38,-4.29789808886577e-41,-1.38693310296076e-39,-3.89948627749757e-41,0.000245361201100908,0,9.31540407133962e-29,-2.32093118665302e-15,-5.91478170171268e-17,5.858255789048e-17,-1.71022129359167e-18,8.41151059242258e-18,3.75000536817321e-19,1.95059135262689e-20,3.65552523172873e-20,-2.10583066786618e-17,4.25485736217791e-18,-1.74275668729816e-19,1.35097435792013e-19,-4.53768813784046e-20,-1.76100394915302e-19,2.76496213326897e-20,9.1368857511736e-20,-8.01292372666538e-16,1.44195886013343e-17,5.41265111209832e-18,2.63990023015236e-18,1.23059430505941e-18,-2.16780046415005e-19,3.91162474028991e-19,1.7318551374e-20,-1.68460546590038e-06,-1.68460546887854e-06,-1.68460546892312e-06,-1.68460546895875e-06,-1.68460546892437e-06,9.02796004297782e-06,-6.97588199384969e-07,-6.82131162878101e-07,1.95548005524937e-17,-2.96154096738464e-16,3.14578688217345e-18,6.61362500306241e-18,3.87494980762021e-18,1.91049257287834e-18,-4.6436898224422e-19,3.69945533386726e-19,-1.58848154728121e-18,-2.22032186799607e-17,6.32958144723535e-18,-1.49733536788188e-19,4.28267328524345e-20,-1.26186299494998e-19,2.90446640108155e-19,-6.94914710827567e-20,-4.36544238187566e-17,-9.55366194644945e-18,2.35958810359209e-17,-6.93178119245067e-18,4.9132693343663e-20,1.10136376783579e-18,1.36348960781091e-18,-3.04872226528089e-19,-1.68460546951905e-06,-1.68460546947192e-06,-1.68460546882991e-06,-1.68460546891799e-06,-1.68460546893122e-06,9.02796004298114e-06,-6.97588199384427e-07,-6.82131162877668e-07
"b31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170132746042749,0,1.83666074046633e-16,-7.38876281911894e-17,-1.70381474486589e-18,-2.69771818494848e-18,8.44912949781452e-18,-6.08710504603564e-19,-6.13534705436622e-19,6.8715248307118e-19,1.12336885381611e-16,6.84675372824906e-17,-1.45584091121976e-17,-5.06542211714675e-19,-1.80969264710673e-19,6.21331517905042e-21,-2.74392243485237e-19,2.21757567033952e-20,-1.18623137093642e-16,-2.79022663190115e-16,-5.97279207960592e-18,1.16187081604796e-17,2.2805880256274e-18,1.77669672792235e-18,2.08688889114066e-19,6.82629410774398e-20,-6.9758818928757e-07,-6.97588200022954e-07,-6.97588199463543e-07,-6.97588199396538e-07,-6.97588199390887e-07,-6.97588199384969e-07,1.11418757149221e-05,-6.82131162876875e-07,1.99080356630799e-17,-3.62599045562004e-16,-3.84671283348839e-18,1.49490872292235e-17,-3.63704370414273e-18,-1.86775160784369e-18,7.64979735618525e-19,1.35568159476278e-18,-1.11923224319586e-18,5.6690589432649e-17,-1.09859169377831e-17,1.53866207916244e-19,-1.85012028627584e-19,6.71915011483547e-20,-2.56697171854093e-19,4.92572941081307e-20,-3.05595144499903e-17,-1.85354216003119e-17,2.37764034480163e-17,-4.01415463299312e-18,-8.47010988365878e-19,-3.67631715783215e-19,-1.38108563487915e-19,1.97189841576035e-19,-6.97588198601947e-07,-6.97588200320941e-07,-6.97588199238464e-07,-6.97588199387321e-07,-6.97588199373814e-07,-6.97588199384427e-07,1.11418757149219e-05,-6.82131162877082e-07
"b32",-3.27942953824018e-24,-3.24176100372312e-39,1.28070665969071e-16,-1.11259080880666e-28,-2.69929986747937e-25,-6.80457513986897e-27,1.8071730666371e-15,-8.22405918137648e-29,2.34464443870535e-14,-4.16076063256308e-26,6.0994673395585e-28,-8.23105873004553e-28,-4.7490576803009e-27,-4.85325517193465e-18,4.58219701977256e-17,-3.10051212489242e-29,-1.02831874354027e-22,-1.65729096770815e-27,-1.06311650965257e-16,2.14777809544299e-26,1.06905651273894e-25,-2.9510420765978e-27,-6.15756519971937e-16,1.33581284055191e-17,4.21742017146064e-21,-5.71506026726071e-26,8.83613954326474e-32,-8.57830022064338e-17,-4.84426523925401e-25,9.31540407133962e-29,0,2.5943926349424e-05,-4.02337575030494e-16,-8.74511988435002e-17,1.57842637458448e-17,1.18970713492497e-18,1.35342335127146e-19,-2.44108772709054e-19,2.76952260823568e-19,2.44695524071745e-19,-1.2797241766989e-17,-6.47086552005879e-19,3.98251530494348e-19,9.02765306518067e-20,2.86605587894053e-20,-6.78252232054972e-21,7.66612362845944e-20,-1.35470327105385e-20,-3.66911420740333e-16,7.03099300869197e-17,-6.76381640671926e-19,-1.30938551195525e-19,-3.87866018509595e-19,-1.71119841363987e-19,4.25514547763497e-19,-6.09916772271548e-21,-6.82131162240264e-07,-6.82131162689301e-07,-6.82131162922623e-07,-6.82131162880957e-07,-6.8213116287747e-07,-6.82131162878102e-07,-6.82131162876876e-07,1.86324077597903e-06,-6.43099104684421e-17,4.76782997837075e-17,-4.33897755549118e-19,-1.03623419177226e-18,7.04895825190056e-19,4.39062008088469e-19,7.08513516220741e-19,-1.1855597602964e-19,4.46093819225863e-19,9.6453778255235e-19,7.77538137867286e-19,-1.07133174668753e-19,4.40237772630972e-21,-8.15843540783527e-22,5.69519030979612e-20,-2.22030811457821e-20,2.31206410636275e-17,-2.8960605133057e-19,1.87310146142826e-18,-1.16162318798555e-18,9.25004804150029e-20,-4.87044827513029e-20,2.55295346658588e-20,-4.49995173061375e-20,-6.8213116270569e-07,-6.82131162961173e-07,-6.82131162863381e-07,-6.82131162880072e-07,-6.82131162877312e-07,-6.82131162877669e-07,-6.82131162877083e-07,1.8632407759791e-06
