"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b23",1.28714946741172e-18,-1.21657433782345e-14,-3.32423517744384e-22,5.41508747532703e-16,-2.2173827100751e-32,4.04985423532926e-15,4.69074493736376e-21,1.16627575346878e-26,1.21738666187624e-19,2.3598451787005e-22,3.06979070544341e-16,2.16351915366022e-34,4.11499287537579e-28,-2.27580886192675e-27,-1.18940688166629e-22,0,2.05999060765281e-23,-1.30116506757275e-21,2.75995110562807e-22,-3.82616042368513e-16,3.47933679596258e-22,2.39539348953602e-22,0.000417535230044512,0,6.73403406616428e-11,-2.36561591550554e-25,-2.48984630593633e-25,-1.26513088431848e-27,-1.00551881736684e-26,9.3921248198205e-22,-6.51350522106991e-21,-5.64261620627345e-28,1.91996293252422e-17,-3.98242249070163e-18,-3.52718890165813e-19,1.11366616317956e-19,1.52683138202368e-19,1.23451909005539e-19,2.60517764742822e-20,-1.60486669361044e-19,-1.23021733598012e-17,-6.96851161137853e-18,1.34788612013273e-18,6.47675807888657e-20,9.50070556784042e-21,6.03480410153715e-21,3.17754116497918e-21,7.15824333536589e-21,-1.49663876737967e-07,-1.49663877083452e-07,-1.49663877089425e-07,-1.49663877090185e-07,-1.49663877088954e-07,-1.49663877088043e-07,2.22446258924909e-06,-9.08448225669469e-08,-1.37070806859739e-16,2.12221622735354e-17,-2.09303550367519e-17,4.04523238022645e-18,7.24027532944334e-19,2.28917756091454e-19,1.51757633445474e-19,1.01677609573017e-19,5.72513024218015e-17,4.1894040687872e-17,1.38202232681423e-18,-3.27282050835586e-18,-1.01722155553612e-19,-8.86897531233583e-19,5.46910231291884e-20,3.88959492275684e-20,7.66816099772594e-21,1.79648997728333e-18,-2.35721580917318e-19,-6.0277610130138e-21,9.30079411828664e-21,-1.429112363903e-21,4.81662063711443e-21,-4.30025356729063e-21,-1.49663877092807e-07,-1.49663877109369e-07,-1.49663877085591e-07,-1.49663877087837e-07,-1.49663877088116e-07,-1.49663877088082e-07,2.22446258924934e-06,-9.08448225669109e-08,3.37335331375894e-16,-1.80524714544746e-16,1.67043900265966e-17,-2.00406955185919e-18,-1.3978108528433e-18,5.37893330177855e-19,-6.38172282707164e-20,1.30235467603483e-19
"b24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05794585407576e-06,0,0,0,0,0,0,0,0,5.95936931922784e-18,1.28196651448328e-17,-1.1573405175618e-18,5.66614611778928e-20,-2.71352518315454e-19,-1.99653253225119e-19,1.74479853899771e-19,-1.79898245349296e-21,5.47787145875038e-20,-1.33777883392024e-19,-6.06492082202596e-20,1.27287397456168e-20,6.87853314638439e-21,-4.09926849834789e-21,-9.08576257656027e-22,-1.17509191151567e-23,-9.08448225872635e-08,-9.08448225641381e-08,-9.08448225662009e-08,-9.08448225670627e-08,-9.08448225670369e-08,-9.08448225669347e-08,-9.08448225669469e-08,3.62970642121321e-07,-1.26519086620299e-16,4.13892036641051e-17,-1.35351975156409e-18,-5.68248493144619e-19,-7.91962020544489e-20,-6.29056017392649e-21,-2.30203581473504e-19,-3.84433008537759e-20,-3.11357315494095e-17,1.1956906369175e-17,1.3836065901024e-18,-2.44238642263356e-19,9.66095201638035e-21,-7.75010036485873e-20,2.34593196452673e-20,1.36328417328822e-20,1.635635967764e-20,3.19048880098858e-18,-4.15520794450079e-19,-7.94604436541307e-21,1.02872720533215e-20,-1.05245524312856e-20,7.04960012273244e-22,-2.94163183029814e-21,-9.08448225743583e-08,-9.0844822569923e-08,-9.0844822566124e-08,-9.08448225668299e-08,-9.08448225670243e-08,-9.08448225669328e-08,-9.08448225669109e-08,3.6297064212132e-07,-4.71049688200937e-17,2.70443800959531e-17,-3.25250331232882e-18,4.79405219272479e-19,-7.02270294394578e-20,-1.07443861606584e-19,-3.84672835505231e-19,1.59339512184027e-20
"b25",5.42310115039483e-08,-1.62968685273669e-19,-1.4006059181092e-11,7.74946179075933e-20,-9.33961690624698e-22,2.7519984778139e-11,1.97635990503667e-10,-5.82007193775291e-22,5.12829829238563e-09,9.94095826676191e-12,2.08601561849428e-12,9.11519466452014e-24,-9.96722261170377e-21,6.4094064279511e-23,-5.01118042301301e-12,0,-2.25359656966927e-18,-5.48123167838185e-11,1.1626450638714e-11,-2.59999181560983e-12,1.46568447593317e-11,1.00925539817679e-11,6.73403406616428e-11,0,2.83727866765694,-3.73807926274194e-18,6.71223638940334e-21,-8.39230382419741e-22,1.10002140259081e-21,3.95720065040047e-11,-2.74391146702407e-10,-8.28481112445973e-23,-1.09114874759347e-13,3.35499768152405e-13,-7.55119819930305e-14,8.83303254362787e-15,4.7409313509497e-15,-6.87941052664218e-15,8.9747427912496e-16,1.06516481529714e-15,-9.12209992921201e-14,-9.28621310938396e-14,1.4679226263158e-14,6.92908175691601e-16,1.29628013907521e-16,-2.16452356564052e-16,5.79918047054938e-17,1.38052555932845e-16,-6.49321819106562e-13,4.77927215439706e-13,-2.23307643052987e-14,-8.3284083778402e-15,-1.49215378654506e-15,-2.57092973004068e-16,-1.37070806859737e-16,-1.26519086620301e-16,0.0191338468460682,-0.00130702267551695,-0.000149995628699844,-2.89211567498155e-05,-5.21814086134284e-06,-1.68460547760835e-06,-6.9758820050547e-07,-6.82131164045866e-07,-1.07084105349738e-13,-2.17904278364675e-15,-4.33490941255585e-16,2.75868166754927e-15,-1.7627151778936e-15,4.83200480156264e-16,1.9787610799045e-16,1.96442078852219e-16,-2.04795022382007e-16,1.66268447336199e-15,-1.28440429134751e-15,7.31149770216183e-17,7.88965020274379e-17,6.28592823427724e-19,8.4272591681008e-21,-3.83846455532399e-20,1.15415978538346e-13,-2.64441065464728e-15,-2.80705245606528e-15,-3.16861695162107e-16,-5.38665261736681e-16,-1.59723407154473e-16,3.37335331375894e-16,-4.7104968820094e-17,0.00299506547379393,-4.7684149614064e-05,-4.76841497076265e-05,-2.8921156747191e-05,-5.21814087025471e-06,-1.68460546975814e-06,-6.97588198778372e-07,-6.82131162807728e-07
"b26",-4.63276203216589e-11,4.02846471383668e-25,-6.54993976175779e-27,1.57172521094669e-15,3.10339558928167e-37,-1.17546710888474e-14,9.24245582440716e-26,-1.55511849397141e-36,6.70286714530659e-24,1.37641809762158e-26,-8.91004381340148e-16,4.26272480950852e-39,-2.20052597673622e-16,2.80264038447796e-37,2.14043638102634e-15,0,1.4121725465597e-22,-2.56330041257926e-26,5.43711477048074e-27,-1.11054010790132e-15,1.0913896723679e-26,4.71978732692348e-27,-2.36561591550554e-25,0,-3.73807926274194e-18,0.00121189302224807,3.04724110003279e-35,-3.67197513320502e-27,-6.89307059778613e-26,1.85058643478741e-26,-1.05571240346733e-24,-1.63775955389643e-27,-4.94516082372053e-14,3.4797977571136e-14,2.90048550266993e-15,-9.95383391466804e-16,-1.78705492288565e-15,5.61823220971328e-16,9.91514879962405e-18,-1.90222323396064e-16,-8.43559688758925e-15,-1.87692733244516e-15,-1.23229028397577e-17,1.14358043464749e-16,4.3878144452538e-17,1.95023490834865e-17,4.73419709030545e-18,-9.36881875279448e-18,3.88273057561965e-13,-1.27047665213985e-14,-6.81128553087107e-15,-1.7282024340803e-16,-5.78738015738845e-18,-2.23891622236988e-16,2.12221622735359e-17,4.13892036641069e-17,-0.00130702267551695,0.00171505842192141,-0.000149995628318373,-2.8921156744407e-05,-5.21814087094835e-06,-1.68460546841369e-06,-6.97588200433138e-07,-6.82131162886049e-07,5.72613121812513e-14,-2.62179983138525e-15,-5.48090099309841e-15,-1.13590497880918e-16,1.12508651432056e-15,-9.60764494408166e-17,-1.06754891345012e-16,7.89669816296455e-17,1.38759102702794e-16,-1.7843331242934e-15,8.05243296736667e-16,-6.94941938493944e-17,-3.38015760950057e-17,6.61094764700064e-18,2.28319921875844e-18,5.47886994988372e-18,-6.23982355775085e-14,1.79955256642365e-15,1.06673648442813e-15,2.57799038639378e-16,2.50281575244193e-16,1.20914906772123e-16,-1.80524714544745e-16,2.70443800959532e-17,-4.76841496140645e-05,0.00165208006268531,-0.000179234382362424,-2.89211567460695e-05,-5.21814087021576e-06,-1.68460546959956e-06,-6.97588199347013e-07,-6.82131163056021e-07
"b27",1.28302522065817e-28,1.04905800299793e-14,-1.77732946396171e-15,4.51579714955212e-26,4.14653830389312e-15,-2.70617046808052e-25,5.56515688053804e-25,-5.50093451890693e-26,-9.4185391419329e-23,-1.8257382703818e-25,-7.71284839054689e-27,-1.74671252705515e-38,-8.50939001200735e-27,1.07462494951816e-26,7.07620583257906e-26,0,-2.36317437905126e-22,8.75590773713846e-25,-2.06302065254914e-25,-3.9715229029894e-26,-2.5548330945205e-25,2.42116581804852e-32,-2.48984630593633e-25,0,6.71223638940334e-21,3.04724110003279e-35,0.000360042671492118,-1.19047290161416e-15,1.6248478621484e-26,5.0215761761465e-15,-3.48194637340729e-14,-5.30969859484659e-16,4.21959350775623e-14,-3.9505965481601e-15,8.12402485326556e-16,-3.70035035477312e-16,-1.7577456374386e-17,9.27848019627513e-18,-2.77683239717213e-17,-1.5271689589975e-17,2.68303226123536e-16,1.26215004514623e-15,-1.08539557488118e-16,-1.03141780628581e-17,-5.34493344030664e-18,2.4851030834194e-18,-5.48157193004985e-18,-3.80103883774418e-19,1.96953155747024e-14,-7.86810538228153e-15,1.86134269642285e-16,1.25902397725937e-16,2.18492954711127e-17,2.28116363511614e-17,-2.09303550367519e-17,-1.35351975156406e-18,-0.000149995628699846,-0.000149995628318373,0.00018168910323537,-2.89211567442204e-05,-5.21814086935654e-06,-1.68460546877462e-06,-6.97588199276485e-07,-6.82131162851633e-07,-5.32090824022722e-15,6.87459263684269e-15,6.47181918329742e-16,-3.35263700547465e-16,4.63873206199508e-17,-8.73632278044367e-17,6.61791680817611e-18,-1.4573326941753e-17,9.19415531840499e-18,9.40484784834006e-16,-1.01794498377789e-16,-1.1098801620736e-18,1.3383925359532e-18,-4.26944943730759e-18,-5.83729190282414e-19,-1.47460679940895e-18,6.11345927095238e-15,-5.44816489389038e-16,3.39383456117657e-16,-1.33060039726176e-16,2.23035475384382e-17,-3.9980473847452e-17,1.67043900265966e-17,-3.25250331232882e-18,-4.76841497076263e-05,-0.000179234382362424,0.000193842487968595,-2.8921156744951e-05,-5.21814086886769e-06,-1.68460546885226e-06,-6.97588199410625e-07,-6.82131162874814e-07
"b28",-2.03767256839077e-24,-3.5816303379063e-26,2.87143713726849e-16,2.86984598555212e-24,-1.41568600162182e-26,-5.17021145770402e-28,-4.05181297216073e-15,2.78816494286144e-17,9.30890312599605e-24,1.79960141943149e-26,-3.919021665354e-29,-1.34709946739158e-28,9.3516776284223e-28,-1.08813497861364e-17,3.90836176943327e-24,0,2.21282077019686e-12,-6.38078202648161e-26,1.68589469097359e-26,5.33034510401147e-17,-1.14313450066705e-23,-2.88788543668902e-28,-1.26513088431848e-27,0,-8.39230382419741e-22,-3.67197513320502e-27,-1.19047290161416e-15,5.81681628981444e-05,-1.50645896905961e-26,-8.11281259930223e-16,1.24033524082024e-25,3.49525965729708e-27,-6.2394782391255e-15,-2.71048839128782e-15,1.68212584363314e-16,6.183687227893e-17,6.44496906526852e-17,1.39707565164145e-17,-1.6624963760786e-19,5.17130524402125e-18,9.6066097048457e-16,4.40763011695621e-16,-7.42875196755426e-17,-7.78390552600564e-18,-1.95434351932812e-18,-9.38476243516448e-20,5.78380305689738e-19,-3.84527203307676e-19,-1.86970817096451e-14,-8.93034497528636e-16,4.39330494690513e-16,3.69224964431496e-17,5.42895051431743e-18,8.02568194493193e-18,4.04523238022643e-18,-5.68248493144699e-19,-2.89211567498144e-05,-2.89211567444071e-05,-2.89211567442204e-05,2.37154851435209e-05,-5.21814086915614e-06,-1.68460546894264e-06,-6.97588199347804e-07,-6.82131162878056e-07,7.86032921582704e-16,-8.51435202859562e-16,1.15465460271002e-16,4.07588925025039e-18,-3.00479312618668e-17,8.92777380788721e-18,-8.084348276412e-20,-4.22480063321185e-18,-2.3566699239048e-18,-1.21707982205125e-16,5.26811284980602e-18,1.98213583406802e-18,-3.75047605425355e-19,4.14251990873952e-19,6.02938609609604e-20,8.7413130506867e-20,-7.14888961407457e-16,2.76500607244985e-17,-5.36678592760872e-17,2.26800840354706e-17,-3.16546948816235e-18,5.17918416279565e-18,-2.00406955185922e-18,4.79405219272486e-19,-2.8921156747191e-05,-2.89211567460692e-05,-2.8921156744951e-05,2.3715485143803e-05,-5.2181408692043e-06,-1.68460546891342e-06,-6.97588199369011e-07,-6.82131162873359e-07
"b29",-3.82510830505346e-23,-5.75742248523299e-26,-2.24908471287973e-26,-4.23660538450628e-16,-3.76216092866462e-15,-9.70541222928132e-27,3.17362706528739e-25,-7.61099869224612e-28,-1.30936843152602e-23,-2.5381473914832e-26,-7.35670505347418e-28,1.61766189361921e-38,-1.3153849704143e-27,4.6419294139794e-28,-5.7695736086202e-16,0,-2.75582437786147e-22,-1.60697063245851e-25,8.50143452603307e-27,-6.25012928463153e-27,1.68750146582035e-15,3.95951877680563e-33,-1.00551881736684e-26,0,1.10002140259081e-21,-6.89307059778614e-26,1.6248478621484e-26,-1.50645896905961e-26,0.000326667299819931,4.55608420937361e-15,2.59965952385106e-25,-6.71904633527015e-27,-1.58148751574731e-15,-2.64069619790529e-16,3.09921880853045e-17,1.51838850162302e-17,-1.2243943658919e-17,4.79279209638658e-18,1.6954693169371e-18,1.0515303887903e-18,8.70440213589168e-17,3.56791939506925e-17,-8.36859988274588e-18,-5.77578747434849e-19,2.22571035089129e-19,-6.66536467230302e-21,1.67180711946223e-19,-9.15702080332269e-20,-1.02707415126686e-15,-8.33544297745987e-17,2.67038824352322e-17,2.71073370199874e-18,4.45747880769793e-19,1.93430441989534e-19,7.24027532944301e-19,-7.91962020544796e-20,-5.21814086133927e-06,-5.21814087094858e-06,-5.21814086935656e-06,-5.21814086915614e-06,1.97607602855539e-05,-1.68460546892893e-06,-6.9758819938685e-07,-6.82131162875606e-07,-2.50746138302027e-16,-8.42286531457567e-16,-2.83429549414135e-17,4.38402608467986e-17,1.95855244564196e-19,1.10181752163476e-17,-3.73580228800206e-19,1.0496256735635e-18,1.41969626523833e-18,-1.56512100773899e-17,1.45272761818141e-18,-3.01492057783461e-19,1.84520959791046e-19,3.51783283291311e-19,1.13890116379257e-20,-3.12011786741602e-20,-5.73643377305954e-16,-1.80328328858808e-17,3.38452658498494e-18,1.05636508119031e-17,-5.17636094927586e-18,1.89633910248987e-18,-1.3978108528433e-18,-7.0227029439455e-20,-5.21814087025466e-06,-5.21814087021569e-06,-5.21814086886769e-06,-5.2181408692043e-06,1.976076028553e-05,-1.68460546894129e-06,-6.97588199384763e-07,-6.82131162876719e-07
"b30",7.5637940797059e-19,1.29638797069499e-23,-1.21121133053677e-15,-1.26876412498846e-23,-4.59915634599327e-26,3.83828505371018e-22,1.70910994962988e-14,-2.35217158361843e-16,-4.43483130663725e-13,-8.59670604665929e-16,2.90942114787656e-23,7.25816289436593e-28,-4.45520939140111e-17,4.58990093568787e-17,-8.71707035343824e-23,0,-9.33397815827625e-12,-4.74004131269304e-15,1.63887010192815e-22,-2.24841222896571e-16,2.54959619241545e-22,1.42341881108331e-22,9.39212481982051e-22,0,3.95720065040047e-11,1.85058643478741e-26,5.0215761761465e-15,-8.11281259930223e-16,4.55608420937361e-15,0.00024536120110433,-3.87003237417334e-21,-3.61844338990521e-16,1.68531402429529e-15,-1.90947118656808e-16,-7.47610513042619e-18,-3.47191854010495e-18,2.18235028827456e-19,1.47065492365574e-19,4.32474885046534e-19,-2.42461312197606e-19,2.78161764426475e-17,8.98764325961756e-18,6.92442102820669e-19,-4.19742025714123e-19,-1.33847160659445e-19,-1.48044220942756e-21,-1.71119387085964e-19,-1.02408859357783e-20,-2.09230195482904e-16,-4.59248209473978e-17,7.55655587580911e-18,1.07910350737458e-18,1.67020677831366e-19,1.2371443566806e-19,2.28917756091437e-19,-6.29056017394418e-21,-1.68460547760604e-06,-1.68460546841387e-06,-1.68460546877464e-06,-1.68460546894263e-06,-1.68460546892894e-06,9.02796004298226e-06,-6.97588199376811e-07,-6.82131162878472e-07,2.7034799156008e-16,-3.18575849636852e-16,-8.20294862372472e-18,1.23142801968957e-17,-8.84158675991923e-18,4.3749390263674e-18,-1.92971667711298e-19,4.10311381131157e-19,3.89656743466097e-19,-4.7659337703842e-17,2.72203313955265e-18,3.93518881054308e-19,-6.23864242950459e-20,1.90878164203884e-19,5.20433519499035e-20,6.74022636576202e-20,1.03309780685575e-16,-1.80748066659555e-17,-2.77733047184331e-17,8.20378017940121e-18,-2.82802894854978e-18,4.51685641026059e-19,5.37893330177839e-19,-1.07443861606582e-19,-1.6846054697581e-06,-1.68460546959938e-06,-1.68460546885228e-06,-1.68460546891342e-06,-1.68460546894129e-06,9.02796004299118e-06,-6.97588199380178e-07,-6.82131162877778e-07
"b31",-5.24491211957469e-18,4.95716570954757e-14,1.37001428228156e-21,-2.20648135617991e-15,-9.83492489674968e-25,8.25095032917863e-15,-1.9330868087736e-20,1.63098896183427e-15,3.0750991802896e-12,5.96093106804502e-15,-2.01784763182698e-22,1.32451679114592e-27,3.08922928525946e-16,-3.18262401219259e-16,-3.00487144583059e-15,0,-5.32588163376306e-22,-3.28672984284003e-14,6.97160866814191e-15,1.55904252593366e-15,8.78873433859192e-15,-9.86994479977382e-22,-6.51350522106991e-21,0,-2.74391146702407e-10,-1.05571240346733e-24,-3.48194637340729e-14,1.24033524082024e-25,2.59965952385106e-25,-3.87003237417334e-21,0.00170132746059203,5.60541866754568e-26,9.95405125071066e-16,-8.01125288789884e-17,-5.06579449584223e-18,-1.84689163141853e-18,4.75483140574033e-19,6.65844861792133e-19,-5.11582562211903e-18,-7.14427228043096e-19,-1.03775780360397e-16,-5.72211732994707e-17,1.09304323829772e-17,6.54861346843895e-19,-9.32473610132895e-20,9.42839742651089e-20,-1.81037490471986e-19,9.18265874330909e-20,-1.762688617647e-16,2.67608376260442e-16,-1.59059996452007e-17,-4.54886899560495e-18,-5.50010549026872e-19,-1.49112607332892e-18,1.51757633445473e-19,-2.30203581473505e-19,-6.97588200505447e-07,-6.9758820043314e-07,-6.97588199276481e-07,-6.97588199347805e-07,-6.9758819938685e-07,-6.97588199376811e-07,1.11418757149221e-05,-6.82131162876747e-07,-4.36024765417575e-16,2.10935310144126e-17,-1.03829730180024e-19,9.08452119659981e-18,-6.3659103412915e-18,1.59431146358954e-18,6.13997460637266e-19,1.0273365964618e-18,-1.1687113264843e-17,6.11421555275256e-18,-5.46080675693879e-18,5.11152721045712e-19,3.05678028544838e-19,1.32121258401303e-19,-1.67825659841858e-20,4.34642806029206e-20,4.67042224038146e-16,2.48729610192663e-16,-2.97431156259958e-17,-6.84189004120513e-18,-2.72270254688471e-18,-6.51984045639125e-19,-6.3817228270747e-20,-3.84672835505228e-19,-6.97588198778388e-07,-6.9758819934673e-07,-6.9758819941066e-07,-6.97588199369014e-07,-6.97588199384765e-07,-6.97588199380179e-07,1.11418757149194e-05,-6.82131162879673e-07
"b32",-9.08828937892054e-25,-1.61955702330176e-26,1.28070665961523e-16,1.7757077894838e-35,-6.40150992843673e-27,-2.30596861248589e-28,-3.75144528499942e-26,2.48713187119114e-17,8.85506907808994e-25,1.67294156907733e-27,-1.74792482397018e-29,-1.47341495557844e-39,8.89575827622069e-29,-9.16469812617127e-29,4.19899639342239e-29,0,1.3765204692735e-23,6.69302571830368e-27,6.30632768753958e-29,2.37741874413691e-17,-1.2281345757268e-28,-1.73038428827208e-28,-5.64261620627345e-28,0,-8.28481112445973e-23,-1.63775955389643e-27,-5.30969859484659e-16,3.49525965729708e-27,-6.71904633527015e-27,-3.61844338990521e-16,5.60541866754568e-26,2.59439263494623e-05,-3.60831426420787e-16,-9.77574571432873e-17,7.76180765505842e-18,3.17630226339267e-18,1.51178457954938e-18,6.08742801322557e-19,-5.09118135425422e-19,2.1173961190811e-19,1.7778755479567e-17,8.25435973948803e-18,-1.85860272424883e-18,-1.31407732893275e-19,-2.76863364809983e-20,1.88873670121426e-20,5.01831044399557e-20,-4.7666346360264e-21,-6.08670016277909e-16,3.23611378772391e-18,1.19488836966398e-17,6.22596785124379e-19,1.00254602950098e-19,1.14997089464331e-19,1.01677609573027e-19,-3.84433008537678e-20,-6.82131164047394e-07,-6.82131162885915e-07,-6.82131162851622e-07,-6.82131162878055e-07,-6.82131162875606e-07,-6.82131162878473e-07,-6.82131162876747e-07,1.86324077597926e-06,-2.16110072980125e-17,1.80939660872018e-17,1.12711947778017e-17,-2.7184840166276e-18,2.03016676784752e-19,-1.20257706140443e-18,4.58141576845356e-20,-2.26438651689943e-19,-1.28566840529335e-18,-5.94118686998308e-19,1.14530703527239e-19,9.36086943985059e-20,1.96604067005102e-21,-2.80489800627364e-20,-5.15446724943491e-20,4.40921939210376e-21,2.58113368103543e-17,2.93201729935525e-17,-2.12484096660191e-18,-1.6144472892897e-18,6.77182920895992e-19,-1.27163700628319e-20,1.30235467603549e-19,1.59339512183928e-20,-6.82131162807773e-07,-6.82131163056688e-07,-6.82131162874742e-07,-6.82131162873349e-07,-6.82131162876715e-07,-6.82131162877778e-07,-6.82131162879673e-07,1.86324077597978e-06
