"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b23",1.40472518429492e-21,-8.5261901180228e-29,-2.3749039885907e-22,1.05365344978179e-22,3.62747863497101e-22,2.23757004168026e-23,0,1.5745936657837e-29,-3.05449311226139e-22,-1.15213627323658e-33,-6.16043424083323e-24,1.31002226522286e-24,4.75778872675394e-33,6.83167484396847e-30,6.62536572400189e-23,1.38893236923158e-24,3.58615642888354e-31,-3.15785092313946e-23,1.8728986363453e-22,-1.02323188639817e-22,-1.63294962910853e-23,-1.3550399915511e-23,1,-1.13339535925349e-29,4.00416455960422e-20,-6.58436936420892e-33,-2.20396016791765e-11,-1.9436669268928e-22,-4.2964887716706e-22,-3.99192261959298e-22,-7.06541334789043e-23,-5.91622394585707e-12,6.1518610580363e-12,-3.11813717196189e-12,-1.23983105246362e-13,-1.22995242908457e-13,3.05578145254557e-13,1.94018300210749e-13,-4.48436725628299e-14,-6.86931608484943e-14,5.79910908886973e-15,5.3263527925418e-14,-1.83628440421415e-14,-3.88571346946547e-15,-6.27766147990971e-14,3.93315767007782e-16,-1.71914613881847e-16,3.88129747013849e-14,-0.00152404458641561,-0.00473121819518027,-0.0157560650764485,-0.0394934890257023,-0.0438958769485661,-0.0699918899341789,1,-0.101100168176672,-9.31760407499393e-13,1.19487056634942e-13,1.17442963707052e-12,-3.54196124649109e-13,-4.49483490626092e-13,-2.55749313840132e-13,2.98967499888109e-13,-1.23511096393446e-13,-3.88060259688905e-13,-5.37610900975595e-14,-1.63559090222153e-13,6.58508532321342e-14,2.45231744719298e-13,6.81755527125872e-15,2.32702595365896e-14,-2.0116957437627e-14,3.65190840443176e-14,4.96430563149939e-14,-6.34692269496067e-14,-7.81638759053587e-16,1.42262025550451e-15,4.62130826685622e-15,-4.59539514090567e-16,2.08221856601732e-15,-0.00388208944893061,-0.00481069996695591,-0.0153044090546499,-0.039493489025554,-0.0438958769484527,-0.0699918899342316,1,-0.101100168176709,4.63148851074512e-12,3.8493414853547e-13,-5.29636319364892e-13,-5.12862455522425e-13,-1.03899795640069e-13,-3.62612615102549e-14,-7.87427086811149e-15,-6.93409370804379e-14
"b24",1.40295173429165e-10,-3.87326874119129e-12,4.95735225898776e-30,-8.17167453453314e-13,-2.43512198168357e-12,2.23474513432844e-12,0,7.02564886613222e-13,-3.0506368476702e-11,7.73427674475e-24,-6.15265676094259e-13,1.30836837660712e-13,5.58561524788007e-22,3.10351307673826e-13,1.77076008654651e-23,2.66255569652418e-32,-2.59878999063575e-21,-3.15386416977301e-12,4.37005882613444e-23,-2.76319150174092e-20,-1.63088804831628e-12,-5.17503755291583e-20,-1.13339535925349e-29,1,-2.88168184124801e-10,-7.91162006278151e-31,5.23647100585514e-19,-5.24345591865835e-20,3.09205927925454e-12,-5.52449516329333e-23,-7.05649333978622e-12,-3.49919013749459e-20,1.14503223524474e-14,2.88861358457855e-14,-9.77163368252186e-14,1.97983542355192e-14,6.5781596388682e-15,8.15898028636059e-16,-1.59234216900347e-14,2.92223877973695e-14,8.4098802610897e-15,7.9608731719919e-14,-2.90752403181777e-14,-1.20820841271219e-14,-8.08506004055696e-17,4.78383155378992e-15,5.99658324899495e-15,-5.49833453134379e-15,-0.00229011696892882,-0.00710940033283313,-0.0236759687778104,-0.0593451860313343,-0.0659604670997967,-0.105173835772065,-0.101100168176672,1,-1.25944873757306e-12,6.49395661102703e-13,-1.37426592808726e-13,8.29502125645426e-14,3.75438184663777e-14,2.49280460124806e-14,-6.08033490783437e-14,1.81498318638074e-23,3.96423728697337e-13,-1.12806701413045e-12,2.7881506453869e-13,2.29235180778214e-13,-2.17229493773856e-13,3.03887511945285e-14,3.81182451753817e-14,4.45720361932448e-14,-1.05844642344527e-13,4.41251118798369e-13,-2.7190459822633e-13,1.31596096796653e-14,-1.31597516519742e-14,6.1082554007631e-15,1.22016912267861e-14,-2.65687021428512e-16,-0.00583345068343877,-0.00722883420964612,-0.0229972844855397,-0.0593451860312491,-0.0659604670996867,-0.105173835771978,-0.101100168176709,1,-4.84774938516678e-13,7.33547461439096e-13,-3.4299768830802e-13,2.02627986838697e-16,1.8503314047379e-13,8.78442646661956e-15,-1.23340608493221e-13,-3.62495223847995e-14
"b25",7.85197551339519e-08,-2.16777317203919e-09,-1.82613232707074e-20,-4.57348508711686e-10,-1.36287783140112e-09,1.2507318423385e-09,0,3.93208273058914e-10,-1.70736635072208e-08,4.3286843109409e-21,-3.4434905384424e-10,7.32261574259124e-11,3.126131361585e-19,1.73695987455722e-10,1.53720387848064e-20,1.49068520304547e-29,-1.45447878724164e-18,-1.76514014191197e-09,4.10960204936364e-20,-1.54727705890628e-17,-9.12767895535185e-10,-2.89634113228506e-17,4.00416455960422e-20,-2.88168184124801e-10,1,-4.4329597078151e-28,-1.81680440794947e-09,-2.93612774934739e-17,1.73054946601099e-09,-6.16142911595237e-20,-3.94934562324147e-09,-1.9584105856781e-17,-5.02709081450016e-10,8.23585565462394e-11,-2.54598464239013e-11,7.05169931972806e-11,-1.17231537952684e-11,-7.14284510602303e-12,-1.75632043694716e-11,2.02282018936368e-11,-7.3789616998977e-12,-1.03750023712066e-12,7.97941321802185e-13,6.48599953555427e-12,2.12364022553174e-13,-3.53838952721499e-12,7.21019386898367e-13,-2.43483192354995e-12,3.3721356885884e-11,-1.7006147674883e-10,2.31392136688965e-11,4.37104015875264e-11,7.12208687161217e-15,1.10228658242127e-11,-9.31760407499392e-13,-1.25944873757307e-12,1,-0.228161580222526,-0.0804475855943682,-0.0429337186799469,-0.00848619149303265,-0.00405323930601149,-0.00151084119657811,-0.00361270296787066,8.26191498280872e-13,7.65873637023161e-11,-1.31417191010011e-11,-9.51704979468976e-12,-2.02590268548106e-12,-9.58498686902122e-12,-4.14615630806895e-14,5.22232315777546e-14,-1.338033204704e-13,4.71806015984769e-13,-3.76839632555139e-13,-3.63148513921684e-13,1.83562122052206e-12,-2.13399323440841e-13,-9.64266168280799e-14,-5.37023057209954e-13,-1.37147110900497e-12,-1.03776345617687e-12,4.37348705501705e-13,1.57164653128269e-13,-2.33997665704183e-13,-2.63573783547015e-13,4.63148851074512e-12,-4.84774938516679e-13,1,-0.0214365719707613,-0.0625815614313861,-0.108516678439436,-0.0214491859344917,-0.0102447232646497,-0.00381871116447913,-0.00913125014941574
"b26",-5.36569053620841e-21,-5.94928209581125e-30,1.8440777184019e-11,3.12531612040799e-23,-3.7473057252983e-30,-8.54694464865984e-23,0,-9.57546628116219e-35,1.16673816090483e-21,1.19019497769083e-41,2.35312814737955e-23,-5.00394963322079e-24,-2.12881959106219e-32,4.76814816102928e-31,1.10304001018229e-11,-1.60454087653175e-12,5.58209185278799e-32,1.20621819801611e-22,1.39120277525532e-22,1.05676289630674e-30,6.23744948049077e-23,5.17591740710429e-23,-6.58436936420892e-33,-7.91162006278151e-31,-4.4329597078151e-28,1,2.76348199292743e-22,1.50922853281035e-11,-5.50891606492793e-23,2.7373059280971e-23,2.69880699434513e-22,8.34595058533836e-23,1.139342672125e-10,-1.32787859672226e-11,2.91779390926412e-12,-1.84868698052463e-11,1.05811289576454e-11,6.13171428199536e-13,4.09853540466008e-12,-7.72398294471503e-12,3.01151194951792e-11,3.23568523149257e-12,-8.036422100229e-12,-3.47580318567604e-12,-4.95575379865414e-13,5.5552585846273e-13,-2.46501448650329e-13,7.27741414412169e-13,-7.60370616596961e-12,3.86930722299857e-11,-4.69906785997178e-12,-8.79655314002464e-12,-4.47698549226243e-12,-2.23299902415537e-12,1.1948705663494e-13,6.49395661102703e-13,-0.228161580222525,1,-0.26870435279254,-0.143403645986643,-0.0283448729707598,-0.0135382937491575,-0.00504638651932974,-0.012066850753399,1.57657002608907e-12,5.14271063486835e-11,-3.60875753928019e-12,-1.37073438264313e-11,8.84686970185716e-13,-4.91868486947638e-12,7.49622837327942e-13,-1.56438821999913e-12,-9.20704346251033e-13,2.34925143915949e-12,-1.31653680300256e-12,-3.61459209537641e-13,1.00352169144398e-12,-3.89918983551831e-13,-2.52323431795504e-13,3.22687725402856e-13,6.11271513262044e-11,-1.25611108316105e-12,-1.34643821117511e-11,-4.60547818097936e-12,2.0061748364562e-12,-2.5936520835348e-12,3.84934148535463e-13,7.33547461439094e-13,-0.0214365719707614,1,-0.316724231366848,-0.146111401810869,-0.0288800824741417,-0.0137939245735661,-0.00514167267323599,-0.0122946977169166
"b27",-1.426689591793e-16,3.93920858463497e-18,1.00513423566905e-11,-5.15196837678168e-12,-1.53526329203613e-11,-2.27255688526368e-18,0,-7.14433536674511e-19,3.10261057654313e-17,4.87620384768321e-23,6.25675933687443e-19,-1.33050588948389e-19,3.57953950720191e-23,-3.15633564999077e-19,-3.00611863157048e-12,-2.85291981068799e-24,-1.63845045099427e-20,3.20787390990292e-18,-9.15776855144105e-12,4.33063990043583e-12,1.65848257430446e-18,2.82645119644901e-23,-2.20396016791765e-11,5.23647100585514e-19,-1.81680440794947e-09,2.76348199292743e-22,1,8.22621114396825e-12,1.94944030006573e-11,1.68950749603559e-11,7.1767148836319e-18,2.91003629275433e-22,4.25489372765853e-11,-2.79683203782858e-11,9.39634116770986e-12,-3.2498611839162e-12,-1.29236828421968e-13,2.25748843610991e-12,1.12141968975624e-12,-2.35664325185898e-12,-9.87710471066933e-12,-7.50322293458266e-13,2.57413094684442e-12,6.49454638625642e-13,5.68028637501487e-14,-7.80965381748159e-14,-5.29639224206019e-13,4.57219079739374e-13,-2.58934022525561e-12,1.29383217919208e-11,-1.60603251454154e-12,-3.68287010363961e-12,-1.78981024332047e-13,1.63425802228514e-13,1.17442963707052e-12,-1.37426592808729e-13,-0.0804475855943656,-0.26870435279254,1,-0.440590584395124,-0.0870862387022658,-0.0415947914763703,-0.0155044201917217,-0.0370739585379703,-8.44537438540771e-13,-2.27374875546619e-12,-5.64395755459881e-12,3.26954139407919e-12,9.95457503095968e-13,8.37587391687472e-13,1.95664546649414e-13,3.69226262163061e-13,3.72951025670466e-12,-7.20270762417492e-12,3.30561110754592e-12,-1.79210245427001e-13,3.08698057941706e-14,1.13493209072777e-13,6.53645496078193e-14,-1.25069033011177e-13,-1.98049247288035e-11,1.5687037331431e-11,4.08772474594193e-13,-5.47075576318142e-13,-1.16565676487863e-12,5.99553044496872e-13,-5.29636319364892e-13,-3.42997688308019e-13,-0.0625815614313867,-0.316724231366848,1,-0.426555125559402,-0.0843120184555352,-0.0402697473154176,-0.0150105111970856,-0.0358929300790225
"b28",-3.55525383965874e-10,-3.94290943705008e-19,4.04007801831975e-12,2.07080375999594e-12,-2.48147455180385e-19,-5.66312156365448e-12,0,-6.34460553777091e-24,7.73069244005129e-11,7.88149877626928e-31,1.55915959459933e-12,-3.31556787088553e-13,-1.41822045093334e-21,3.16010821326008e-20,2.41658345185269e-12,-3.51529128081248e-13,7.21644279878342e-21,7.99228328761361e-12,3.68091127589515e-12,6.99898035833599e-20,4.13287275245329e-12,3.42951202854261e-12,-1.9436669268928e-22,-5.24345591865835e-20,-2.93612774934739e-17,1.50922853281035e-11,8.22621114396824e-12,1,-7.83566202313278e-12,3.22819118938256e-22,1.78820300281953e-11,2.20821183697178e-12,2.03451135927853e-11,3.93785460179805e-12,-1.9308612106179e-12,-3.12334353256772e-12,-4.04379308981572e-13,-1.77416709211116e-13,8.72041788118755e-13,3.63335868830839e-14,-9.43807664855956e-13,6.73176792038011e-13,7.4075187734096e-14,-4.11920675167194e-13,3.61027634274481e-14,3.18655567611776e-13,2.19724134109079e-13,-5.46847920798205e-14,-1.09472831187176e-12,5.30035655747716e-12,-1.51516533626974e-13,-1.98540659689538e-12,8.35720475338522e-13,-9.1133456972307e-13,-3.5419612464911e-13,8.29502125645415e-14,-0.0429337186799458,-0.143403645986643,-0.440590584395124,1,-0.241044911321382,-0.115129703301017,-0.0429144908027691,-0.102616546325893,-2.31555306601809e-12,-2.65444312767968e-11,5.55755235624411e-12,4.59478812456709e-12,-2.92439162556325e-13,2.44214849685992e-12,-2.56677396912092e-13,3.84960782053453e-13,-2.43071626670672e-12,2.78380275522963e-12,-7.99806194339966e-13,2.48687464403196e-13,-6.12111504536489e-13,9.56534437755186e-14,2.78005819589185e-14,4.81409700785795e-14,-9.27975006854572e-12,-6.23593541122376e-12,3.98670905597021e-12,1.05748655957056e-12,1.08896867619132e-13,5.82644220304638e-13,-5.12862455522424e-13,2.02627986838432e-16,-0.108516678439436,-0.146111401810869,-0.426555125559403,1,-0.241044911320404,-0.11512970330179,-0.0429144907993988,-0.102616546327675
"b29",1.37427277159734e-16,2.32603164439181e-11,2.2043043046376e-22,4.90737258320635e-12,1.46237484816434e-11,2.16454308862515e-18,0,6.80640853081067e-19,1.83201278231327e-10,-4.64470029236281e-23,-5.95974492187604e-19,1.27452204109149e-19,1.83621715983956e-12,-1.86376678400433e-12,5.72679918688019e-12,-2.13049614335358e-24,-8.4047223756457e-10,1.89400420942883e-11,8.72299265592991e-12,-4.12503763993369e-12,-1.57975102463777e-18,-1.54615540510279e-19,-4.2964887716706e-22,3.09205927925454e-12,1.73054946601099e-09,-5.50891606492793e-23,1.94944030006573e-11,-7.83566202313278e-12,1,7.41280962500898e-22,4.23766778811537e-11,1.00115022370982e-20,2.73227719538413e-12,7.52300460129799e-12,-7.69406623362604e-13,-1.84560785149448e-12,-1.42087839547696e-12,-6.43889064931793e-13,2.22865366335703e-13,7.77904071576227e-13,-2.21284231318933e-12,-2.31261080755531e-12,1.42248973568477e-12,8.42560034883501e-14,1.12455432161964e-13,2.66071048097959e-13,8.53064201391832e-14,-5.61069962873522e-14,-1.17962054338852e-12,6.43745322839761e-12,-2.6966658371428e-12,-5.21074910897585e-13,1.05588037301976e-12,-6.09065787614538e-13,-4.49483490626096e-13,3.75438184663733e-14,-0.00848619149302906,-0.0283448729707605,-0.0870862387022661,-0.241044911321383,1,-0.126125112670734,-0.0470130195089619,-0.112416892393816,5.99488277859474e-12,-5.57507899545663e-12,3.40053195652475e-12,-1.13162796040196e-12,-6.41462609334108e-13,9.26976502308037e-13,-1.72920491515542e-13,-3.24428543560176e-13,4.14920652446294e-14,6.92807427185161e-13,-4.10322009320822e-13,3.14448451728109e-14,-1.27644206119737e-13,1.23361519130135e-14,8.66606763401551e-14,-1.50440230589289e-14,-2.26163558545942e-12,-6.81709359676613e-12,2.05393512757374e-12,1.40011248435545e-12,1.0857998778729e-13,1.37543243180722e-13,-1.03899795640068e-13,1.8503314047379e-13,-0.0214491859344915,-0.028880082474142,-0.084312018455535,-0.241044911320404,1,-0.12612511267074,-0.0470130195099788,-0.112416892393756
"b30",-1.51829370004727e-20,-4.15585517885754e-22,2.23383739212392e-22,4.25303753346142e-12,-5.91287257242203e-22,-1.29499982760902e-22,0,-2.42314817917497e-29,-1.29949389006548e-21,1.87800829591034e-33,4.72246670410383e-24,-1.4159342851839e-23,2.4892951565901e-32,3.22519679940259e-23,2.48160166626005e-12,-4.6607648014259e-24,-6.21115517903057e-31,1.64146309683159e-11,7.55989249974915e-12,1.52139607246265e-22,1.2517867980522e-23,1.03874443975253e-23,-3.99192261959298e-22,-5.52449516329333e-23,-6.16142911595237e-20,2.7373059280971e-23,1.68950749603559e-11,3.22819118938256e-22,7.41280962500898e-22,1,7.6366343339504e-22,4.5352474380243e-12,6.1906768744565e-13,4.65299572480218e-12,-4.92223019923175e-13,-1.03644330534894e-12,-8.34638236905204e-13,1.30895918016541e-13,1.1932105000774e-13,1.31997424370668e-13,1.27707484823002e-12,-1.11726223684003e-12,1.1492606737452e-13,-8.18534404578363e-14,4.48013590027225e-14,1.31212201610328e-13,3.87469055082538e-14,-6.42241224096159e-14,-6.39168738333528e-13,3.53060318959717e-12,-1.55680906742509e-12,-2.25722495547306e-13,5.62056122249641e-13,-3.32213855007997e-13,-2.55749313840121e-13,2.49280460124967e-14,-0.00405323930602415,-0.0135382937491545,-0.0415947914763694,-0.115129703301017,-0.126125112670734,1,-0.0695544877250554,-0.166317744397273,-1.14760868021387e-12,-2.46602032522344e-12,4.85160933586457e-13,8.63906880791274e-13,-6.25799026863239e-13,3.53769539254504e-13,-5.29891548534859e-13,2.4860665207146e-13,1.07188773967486e-14,5.51361130164128e-13,-7.08514566852619e-13,1.56786682630414e-13,-3.41639377777329e-14,2.25344647600443e-14,-8.46291623114506e-15,3.86441762298687e-14,3.61974257991334e-12,1.7728353257714e-13,-1.20165321601865e-12,3.46589800426516e-13,-4.93458915839382e-13,8.78188965513256e-14,-3.62612615102554e-14,8.78442646662096e-15,-0.0102447232646499,-0.0137939245735655,-0.0402697473154187,-0.115129703301789,-0.12612511267074,1,-0.0695544877261921,-0.166317744397004
"b31",-3.13704574836576e-16,-5.30831569656708e-11,1.0446719750198e-22,1.80696120602967e-18,-3.33733523346263e-11,-4.94041402948281e-18,0,-1.55331357289086e-18,-4.18089849804894e-10,1.05998280495827e-22,1.36010450372067e-18,-2.90934922772778e-19,7.65200604978865e-21,4.25336538224569e-12,2.8589612071661e-22,-9.08973473468127e-24,-3.561642127931e-20,4.3223726378225e-11,6.94096551373865e-22,9.41388828748971e-12,3.60523634872711e-18,8.8794998348544e-23,-7.06541334789043e-23,-7.05649333978622e-12,-3.94934562324147e-09,2.69880699434513e-22,7.1767148836319e-18,1.78820300281953e-11,4.23766778811537e-11,7.6366343339504e-22,1,1.19424105567274e-11,5.93010285265608e-13,-5.50067903606436e-12,1.73322935804614e-12,4.51983439320857e-13,4.2484044036435e-13,3.30120696314598e-13,-7.90131734161223e-14,-2.80127523581776e-13,-4.32280184072779e-13,1.84067144703874e-13,1.14619204561466e-14,3.43567067731903e-14,-1.29690224503044e-13,-1.12812736834288e-14,-2.05771296333898e-16,9.1060856904143e-14,9.36844602522754e-14,-5.29838197342566e-13,2.49805330369891e-13,-7.5909336063258e-14,-4.17614611273063e-14,2.69638331322689e-13,2.98967499888114e-13,-6.08033490783368e-14,-0.00151084119658347,-0.00504638651932844,-0.0155044201917214,-0.042914490802769,-0.0470130195089618,-0.0695544877250554,1,-0.149711184247936,4.31986306341714e-12,-6.20696629360613e-13,-1.25934690596924e-12,9.13331576988912e-14,8.236842074805e-13,-5.337415672896e-13,-6.06681147215322e-15,2.23962293858651e-14,-7.61340487458739e-13,-1.28845482440663e-13,3.92285184118191e-13,-5.99913994040366e-15,-2.94251533024869e-14,-5.28658414175926e-15,1.21639124526647e-13,-3.20965794201735e-14,-5.75027802475867e-13,4.15050791087802e-14,2.73251418426244e-13,-4.86483693552845e-13,5.53409143320074e-13,2.75348211813538e-14,-7.87427086811057e-15,-1.23340608493221e-13,-0.00381871116447894,-0.00514167267323591,-0.0150105111970861,-0.0429144907993986,-0.0470130195099788,-0.0695544877261922,1,-0.149711184247835
"b32",-2.37435575932106e-10,-2.63121709145128e-19,2.69814278882302e-12,1.38297434050519e-12,-4.12120119671927e-12,-3.7820830542128e-12,0,-1.79309110687434e-23,5.16289833208599e-11,1.30894923605365e-23,1.04127573728828e-12,-2.21428286831204e-13,-9.37541416087565e-22,2.10883168607923e-20,2.46182509229259e-23,-2.34766699482586e-13,4.21267052137077e-22,5.33760027005819e-12,2.45827535306606e-12,1.16249997992033e-12,2.76011521677183e-12,2.2903798163991e-12,-5.91622394585707e-12,-3.49919013749459e-20,-1.9584105856781e-17,8.34595058533837e-23,2.91003629275433e-22,2.20821183697178e-12,1.00115022370982e-20,4.5352474380243e-12,1.19424105567274e-11,1,6.85748270849220e-12,-8.78907547060743e-13,-4.87238806890972e-13,-5.3443853917164e-13,-1.30324417240493e-13,-2.12615365219015e-14,6.43426869274928e-14,1.60150262461148e-13,-1.10834167529691e-12,3.35039552134617e-13,3.21016163981338e-13,-9.35142185789437e-14,1.78874366628554e-14,4.03343411055429e-14,1.82860322894759e-14,-2.66868416115451e-14,-2.38979110200501e-13,9.76077145389565e-13,1.71121734660873e-13,-4.52353425297484e-13,2.17117784077762e-13,-1.95846811698423e-13,-1.23511096393486e-13,1.80944857467946e-23,-0.00361270296782685,-0.0120668507534094,-0.0370739585379731,-0.102616546325895,-0.112416892393816,-0.166317744397273,-0.149711184247936,1,-1.46249445396894e-12,-2.25643900392694e-12,4.48292141665948e-13,5.36470039818364e-13,-1.39284601591527e-17,2.18718622936009e-13,3.00884455677699e-13,2.23393770858665e-15,1.21982677759938e-13,3.04147561058324e-13,-1.78855267223239e-13,1.71299548113565e-15,-5.36674655279803e-14,7.79209935264807e-15,-2.42512476758962e-14,6.2210098749155e-15,-1.53757295110067e-12,-2.33841010451427e-13,8.1908008299847e-13,-8.03721941269178e-14,7.11725445018719e-14,-2.43717132323152e-14,-6.93409370804331e-14,-3.62495223847996e-14,-0.00913125014941478,-0.0122946977169159,-0.0358929300790228,-0.102616546327676,-0.112416892393756,-0.166317744397003,-0.149711184247835,1
