"","time","s0","i0","s1","i1","race","scenario","I","scen","waifw","scen_waifw"
"603",41,0.7247699753729,0.275230024698446,-1.21247262985037e-10,5.57355463219798e-12,"Other","One-Time Treatment: 80% Effectiveness",0.27523002470402,"1","Assortative","Treatment - Assortative"
"604",42,0.722594112227119,0.277405887565917,2.10843743867697e-10,-4.66583098946301e-11,"Other","One-Time Treatment: 80% Effectiveness",0.277405887519259,"1","Assortative","Treatment - Assortative"
"605",43,0.720398638846773,0.27960136119785,-1.33065405765776e-10,4.71953910556228e-11,"Other","One-Time Treatment: 80% Effectiveness",0.279601361245046,"1","Assortative","Treatment - Assortative"
"606",44,0.718184476894678,0.281815522911818,2.70682370484255e-10,-1.16911881185367e-10,"Other","One-Time Treatment: 80% Effectiveness",0.281815522794906,"1","Assortative","Treatment - Assortative"
"607",45,0.715952564342813,0.28404743565127,-7.56661750670821e-11,4.33397318997262e-11,"Other","One-Time Treatment: 80% Effectiveness",0.28404743569461,"1","Assortative","Treatment - Assortative"
"608",46,0.713703848488702,0.286296151454121,9.68871754282846e-11,-7.64869071581371e-11,"Other","One-Time Treatment: 80% Effectiveness",0.286296151377634,"1","Assortative","Treatment - Assortative"
"609",47,0.711439289618141,0.288560710297021,1.71399869347467e-11,3.23626717487654e-11,"Other","One-Time Treatment: 80% Effectiveness",0.288560710329384,"1","Assortative","Treatment - Assortative"
"610",48,0.70915985694257,0.290840143091185,-6.81621267187868e-11,4.84871091189963e-13,"Other","One-Time Treatment: 80% Effectiveness",0.29084014309167,"1","Assortative","Treatment - Assortative"
"611",49,0.706866528665693,0.293133471189301,1.45025423665763e-10,-3.25597772911231e-11,"Other","One-Time Treatment: 80% Effectiveness",0.293133471156741,"1","Assortative","Treatment - Assortative"
"612",50,0.704560292257366,0.295439707768638,-7.90160872305173e-11,2.18211634727158e-11,"Other","One-Time Treatment: 80% Effectiveness",0.295439707790459,"1","Assortative","Treatment - Assortative"
"613",0,0.466886547306564,0.533113452558175,0,0,"Hispanic","No Treatment",0.533113452558175,"0","Random Partnership","Status Quo - Random Partnership"
"614",1,0.46688731718032,0.533112682685528,0,0,"Hispanic","No Treatment",0.533112682685528,"0","Random Partnership","Status Quo - Random Partnership"
"615",2,0.466888073766798,0.533111926100191,0,0,"Hispanic","No Treatment",0.533111926100191,"0","Random Partnership","Status Quo - Random Partnership"
"616",3,0.466888817301411,0.533111182566749,0,0,"Hispanic","No Treatment",0.533111182566749,"0","Random Partnership","Status Quo - Random Partnership"
"617",4,0.466889548015589,0.533110451853775,0,0,"Hispanic","No Treatment",0.533110451853775,"0","Random Partnership","Status Quo - Random Partnership"
"618",5,0.466890266136855,0.533109733733744,0,0,"Hispanic","No Treatment",0.533109733733744,"0","Random Partnership","Status Quo - Random Partnership"
"619",6,0.466890971888898,0.533109027982969,0,0,"Hispanic","No Treatment",0.533109027982969,"0","Random Partnership","Status Quo - Random Partnership"
"620",7,0.46689166549163,0.533108334381536,0,0,"Hispanic","No Treatment",0.533108334381536,"0","Random Partnership","Status Quo - Random Partnership"
"621",8,0.466892347161244,0.533107652713256,0,0,"Hispanic","No Treatment",0.533107652713256,"0","Random Partnership","Status Quo - Random Partnership"
"622",9,0.466893017110252,0.533106982765613,0,0,"Hispanic","No Treatment",0.533106982765613,"0","Random Partnership","Status Quo - Random Partnership"
"623",10,0.466893675547535,0.533106324329728,0,0,"Hispanic","No Treatment",0.533106324329728,"0","Random Partnership","Status Quo - Random Partnership"
"624",11,0.466894322678371,0.533105677200324,0,0,"Hispanic","No Treatment",0.533105677200324,"0","Random Partnership","Status Quo - Random Partnership"
"625",12,0.466894958704476,0.533105041175685,0,0,"Hispanic","No Treatment",0.533105041175685,"0","Random Partnership","Status Quo - Random Partnership"
"626",13,0.466895583824033,0.533104416057627,0,0,"Hispanic","No Treatment",0.533104416057627,"0","Random Partnership","Status Quo - Random Partnership"
"627",14,0.466896198231728,0.533103801651464,0,0,"Hispanic","No Treatment",0.533103801651464,"0","Random Partnership","Status Quo - Random Partnership"
"628",15,0.466896802118791,0.533103197765967,0,0,"Hispanic","No Treatment",0.533103197765967,"0","Random Partnership","Status Quo - Random Partnership"
"629",16,0.466897395673024,0.533102604213333,0,0,"Hispanic","No Treatment",0.533102604213333,"0","Random Partnership","Status Quo - Random Partnership"
"630",17,0.466897979078853,0.533102020809136,0,0,"Hispanic","No Treatment",0.533102020809136,"0","Random Partnership","Status Quo - Random Partnership"
"631",18,0.466898552517362,0.533101447372291,0,0,"Hispanic","No Treatment",0.533101447372291,"0","Random Partnership","Status Quo - Random Partnership"
"632",19,0.466899116166343,0.533100883725006,0,0,"Hispanic","No Treatment",0.533100883725006,"0","Random Partnership","Status Quo - Random Partnership"
"633",20,0.466899670200342,0.533100329692735,0,0,"Hispanic","No Treatment",0.533100329692735,"0","Random Partnership","Status Quo - Random Partnership"
"634",21,0.466900214790709,0.533099785104126,0,0,"Hispanic","No Treatment",0.533099785104126,"0","Random Partnership","Status Quo - Random Partnership"
"635",22,0.466900750105644,0.53309924979098,0,0,"Hispanic","No Treatment",0.53309924979098,"0","Random Partnership","Status Quo - Random Partnership"
"636",23,0.466901276310253,0.533098723588188,0,0,"Hispanic","No Treatment",0.533098723588188,"0","Random Partnership","Status Quo - Random Partnership"
"637",24,0.466901793566595,0.533098206333692,0,0,"Hispanic","No Treatment",0.533098206333692,"0","Random Partnership","Status Quo - Random Partnership"
"638",25,0.466902302033733,0.533097697868426,0,0,"Hispanic","No Treatment",0.533097697868426,"0","Random Partnership","Status Quo - Random Partnership"
"639",26,0.466902801867789,0.533097198036267,0,0,"Hispanic","No Treatment",0.533097198036267,"0","Random Partnership","Status Quo - Random Partnership"
"640",27,0.466903293221989,0.533096706683988,0,0,"Hispanic","No Treatment",0.533096706683988,"0","Random Partnership","Status Quo - Random Partnership"
"641",28,0.466903776246716,0.533096223661204,0,0,"Hispanic","No Treatment",0.533096223661204,"0","Random Partnership","Status Quo - Random Partnership"
"642",29,0.466904251089559,0.533095748820324,0,0,"Hispanic","No Treatment",0.533095748820324,"0","Random Partnership","Status Quo - Random Partnership"
"643",30,0.466904717895363,0.533095282016502,0,0,"Hispanic","No Treatment",0.533095282016502,"0","Random Partnership","Status Quo - Random Partnership"
"644",31,0.466905176806272,0.53309482310759,0,0,"Hispanic","No Treatment",0.53309482310759,"0","Random Partnership","Status Quo - Random Partnership"
"645",32,0.466905627961784,0.53309437195409,0,0,"Hispanic","No Treatment",0.53309437195409,"0","Random Partnership","Status Quo - Random Partnership"
"646",33,0.466906071498791,0.533093928419106,0,0,"Hispanic","No Treatment",0.533093928419106,"0","Random Partnership","Status Quo - Random Partnership"
"647",34,0.46690650755163,0.533093492368298,0,0,"Hispanic","No Treatment",0.533093492368298,"0","Random Partnership","Status Quo - Random Partnership"
"648",35,0.466906936252129,0.533093063669839,0,0,"Hispanic","No Treatment",0.533093063669839,"0","Random Partnership","Status Quo - Random Partnership"
"649",36,0.466907357729647,0.533092642194363,0,0,"Hispanic","No Treatment",0.533092642194363,"0","Random Partnership","Status Quo - Random Partnership"
"650",37,0.466907772111128,0.533092227814926,0,0,"Hispanic","No Treatment",0.533092227814926,"0","Random Partnership","Status Quo - Random Partnership"
"651",38,0.466908179521135,0.533091820406961,0,0,"Hispanic","No Treatment",0.533091820406961,"0","Random Partnership","Status Quo - Random Partnership"
"652",39,0.466908580081905,0.533091419848229,0,0,"Hispanic","No Treatment",0.533091419848229,"0","Random Partnership","Status Quo - Random Partnership"
"653",40,0.466908973913383,0.533091026018781,0,0,"Hispanic","No Treatment",0.533091026018781,"0","Random Partnership","Status Quo - Random Partnership"
"654",41,0.466909361133272,0.533090638800912,0,0,"Hispanic","No Treatment",0.533090638800912,"0","Random Partnership","Status Quo - Random Partnership"
"655",42,0.466909741857072,0.533090258079119,0,0,"Hispanic","No Treatment",0.533090258079119,"0","Random Partnership","Status Quo - Random Partnership"
"656",43,0.466910116198124,0.533089883740059,0,0,"Hispanic","No Treatment",0.533089883740059,"0","Random Partnership","Status Quo - Random Partnership"
"657",44,0.466910484267648,0.533089515672507,0,0,"Hispanic","No Treatment",0.533089515672507,"0","Random Partnership","Status Quo - Random Partnership"
"658",45,0.466910846174791,0.533089153767315,0,0,"Hispanic","No Treatment",0.533089153767315,"0","Random Partnership","Status Quo - Random Partnership"
"659",46,0.466911202026661,0.533088797917373,0,0,"Hispanic","No Treatment",0.533088797917373,"0","Random Partnership","Status Quo - Random Partnership"
"660",47,0.466911551928369,0.533088448017566,0,0,"Hispanic","No Treatment",0.533088448017566,"0","Random Partnership","Status Quo - Random Partnership"
"661",48,0.466911895983069,0.533088103964738,0,0,"Hispanic","No Treatment",0.533088103964738,"0","Random Partnership","Status Quo - Random Partnership"
"662",49,0.466912234291996,0.533087765657651,0,0,"Hispanic","No Treatment",0.533087765657651,"0","Random Partnership","Status Quo - Random Partnership"
"663",50,0.466912566954506,0.533087432996949,0,0,"Hispanic","No Treatment",0.533087432996949,"0","Random Partnership","Status Quo - Random Partnership"
"664",0,0.466886547306564,0.533113452558175,0,0,"Hispanic","One-Time Treatment: 99% Effectiveness",0.533113452558175,"1","Random Partnership","Treatment - Random Partnership"
"665",1,0.466750446097315,0.533392018615585,-0.000141634046870515,-8.30800181295288e-07,"Hispanic","One-Time Treatment: 99% Effectiveness",0.533391187815404,"1","Random Partnership","Treatment - Random Partnership"
"666",2,0.763044205617987,0.199695365375532,0.0371725329243864,8.78959490838731e-05,"Hispanic","One-Time Treatment: 99% Effectiveness",0.199783261324616,"1","Random Partnership","Treatment - Random Partnership"
"667",3,0.799353806947169,0.200648070978483,-1.89905430446407e-06,2.09968130117087e-08,"Hispanic","One-Time Treatment: 99% Effectiveness",0.200648091975296,"1","Random Partnership","Treatment - Random Partnership"
"668",4,0.79797642788669,0.202018595054318,5.04190128185762e-06,-6.49729257101035e-08,"Hispanic","One-Time Treatment: 99% Effectiveness",0.202018530081392,"1","Random Partnership","Treatment - Random Partnership"
"669",5,0.796583088210331,0.203417078131798,-1.69262882992379e-07,2.79135265033698e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.203417080923151,"1","Random Partnership","Treatment - Random Partnership"
"670",6,0.795156273684128,0.204843724265221,1.79071368231266e-09,1.31803566520018e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.204843724397025,"1","Random Partnership","Treatment - Random Partnership"
"671",7,0.79370157315577,0.206298426528124,-1.35939611198107e-10,3.25211307268973e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.206298426853336,"1","Random Partnership","Treatment - Random Partnership"
"672",8,0.792218863375352,0.207781136500702,1.97125009199522e-10,-1.98679057780224e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.207781136302023,"1","Random Partnership","Treatment - Random Partnership"
"673",9,0.790708225089504,0.209291774785432,-1.33006033971226e-09,1.33098847799515e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.209291776116421,"1","Random Partnership","Treatment - Random Partnership"
"674",10,0.789169759744609,0.210830240131969,1.41071436814361e-09,-1.41002892116291e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.21083023872194,"1","Random Partnership","Treatment - Random Partnership"
"675",11,0.787603619608799,0.212396380270261,-6.80546337218645e-10,6.80182136753947e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.212396380950443,"1","Random Partnership","Treatment - Random Partnership"
"676",12,0.786009977661353,0.213990022218733,1.69849043223149e-10,-1.69773962729088e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.213990022048959,"1","Random Partnership","Treatment - Random Partnership"
"677",13,0.784389056156343,0.215610943725516,-5.50320107452638e-10,5.50121416039803e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.215610944275637,"1","Random Partnership","Treatment - Random Partnership"
"678",14,0.78274110591918,0.217258893964289,-1.24710666274837e-09,1.24683009915075e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.217258895211119,"1","Random Partnership","Treatment - Random Partnership"
"679",15,0.781066408745012,0.218933591139702,5.01311392260179e-10,-5.01267774776123e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.218933590638435,"1","Random Partnership","Treatment - Random Partnership"
"680",16,0.779365282078043,0.220634717808321,7.72651897357074e-10,-7.72658721110709e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.220634717035662,"1","Random Partnership","Treatment - Random Partnership"
"681",17,0.777638066639155,0.22236193324884,9.01040591607842e-11,-9.01107160844564e-11,"Hispanic","One-Time Treatment: 99% Effectiveness",0.222361933158729,"1","Random Partnership","Treatment - Random Partnership"
"682",18,0.775885130687459,0.224114869202072,-1.44066703651569e-09,1.44078911529075e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.224114870642861,"1","Random Partnership","Treatment - Random Partnership"
"683",19,0.774106865487799,0.225893134403592,5.28913283620979e-10,-5.28955257266781e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.225893133874637,"1","Random Partnership","Treatment - Random Partnership"
"684",20,0.772303702018456,0.22769629787458,-1.65477535305923e-09,1.65481710877521e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.227696299529397,"1","Random Partnership","Treatment - Random Partnership"
"685",21,0.770476082679246,0.229523917215441,1.06572747955908e-09,-1.06557857888054e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.229523916149862,"1","Random Partnership","Treatment - Random Partnership"
"686",22,0.768624496342787,0.231375503554,-4.6724909814506e-10,4.67086846244662e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.231375504021086,"1","Random Partnership","Treatment - Random Partnership"
"687",23,0.766749444331807,0.233250555566563,1.23400805422528e-10,-1.23329109608967e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.233250555443234,"1","Random Partnership","Treatment - Random Partnership"
"688",24,0.764851464928819,0.235148534971711,-4.01341566502871e-10,4.01098364085519e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.235148535372809,"1","Random Partnership","Treatment - Random Partnership"
"689",25,0.762931118271921,0.237068881630665,-6.95268720564553e-10,6.94842078182695e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.237068882325507,"1","Random Partnership","Treatment - Random Partnership"
"690",26,0.760988990345671,0.2390110095583,1.43169068308198e-10,-1.43084530755038e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.239011009415215,"1","Random Partnership","Treatment - Random Partnership"
"691",27,0.759025693715213,0.240974306190344,7.60092833287038e-10,-7.59673472266843e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.240974305430671,"1","Random Partnership","Treatment - Random Partnership"
"692",28,0.757041864044086,0.242958135863855,-3.80349886866257e-11,3.80139976383977e-11,"Hispanic","One-Time Treatment: 99% Effectiveness",0.242958135901869,"1","Random Partnership","Treatment - Random Partnership"
"693",29,0.755038156977437,0.244961842933,-1.22840824249595e-09,1.22785468545596e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.244961844160854,"1","Random Partnership","Treatment - Random Partnership"
"694",30,0.753015246700192,0.246984753211413,7.71608376282346e-10,-7.71349080582074e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.246984752440064,"1","Random Partnership","Treatment - Random Partnership"
"695",31,0.750973839650508,0.249026160264049,-2.80521153198504e-09,2.80451605734311e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.249026163068565,"1","Random Partnership","Treatment - Random Partnership"
"696",32,0.748914638293056,0.251085361622417,1.80053366706717e-09,-1.80013316308067e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.251085359822284,"1","Random Partnership","Treatment - Random Partnership"
"697",33,0.746838391366744,0.253161608551622,-9.12970499651955e-10,9.12500781811704e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.253161609464123,"1","Random Partnership","Treatment - Random Partnership"
"698",34,0.744745836037107,0.255254163881957,4.01530129937303e-10,-4.00666133525001e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.255254163481291,"1","Random Partnership","Treatment - Random Partnership"
"699",35,0.742637740975634,0.257362258951823,-1.05156910263456e-09,1.04608027032349e-09,"Hispanic","One-Time Treatment: 99% Effectiveness",0.257362259997903,"1","Random Partnership","Treatment - Random Partnership"
"700",36,0.740514873989223,0.259485125932105,1.1802585700151e-10,-1.15343374371302e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.259485125816761,"1","Random Partnership","Treatment - Random Partnership"
"701",37,0.738378022101114,0.261621977845973,-7.03710333464506e-10,6.8267733516805e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.261621978528651,"1","Random Partnership","Treatment - Random Partnership"
"702",38,0.736227970530521,0.263772029348429,7.76085238411833e-10,-7.26939187472411e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.26377202862149,"1","Random Partnership","Treatment - Random Partnership"
"703",39,0.734065518745343,0.265934481221288,-3.39777028734624e-10,3.03280495528248e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.265934481524568,"1","Random Partnership","Treatment - Random Partnership"
"704",40,0.73189146047625,0.268108539466077,-7.69233479865082e-11,6.67604844010619e-11,"Hispanic","One-Time Treatment: 99% Effectiveness",0.268108539532838,"1","Random Partnership","Treatment - Random Partnership"
"705",41,0.729706596370585,0.27029340356391,-6.8868998179603e-12,6.5758405578485e-12,"Hispanic","One-Time Treatment: 99% Effectiveness",0.270293403570486,"1","Random Partnership","Treatment - Random Partnership"
"706",42,0.727511725822465,0.272488274341136,-6.55602677382088e-10,4.28193978504712e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.27248827476933,"1","Random Partnership","Treatment - Random Partnership"
"707",43,0.725307643706637,0.274692356066805,3.77609272460212e-10,-2.12867525624361e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.274692355853937,"1","Random Partnership","Treatment - Random Partnership"
"708",44,0.723095147657256,0.276904852308933,-5.72873968099487e-11,3.12539607468133e-11,"Hispanic","One-Time Treatment: 99% Effectiveness",0.276904852340187,"1","Random Partnership","Treatment - Random Partnership"
"709",45,0.720875026164323,0.2791249736624,2.11643382578942e-10,-9.6259911673972e-11,"Hispanic","One-Time Treatment: 99% Effectiveness",0.27912497356614,"1","Random Partnership","Treatment - Random Partnership"
"710",46,0.718648067400833,0.281351933132456,-1.03981551017981e-09,4.50560245030152e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.281351933583017,"1","Random Partnership","Treatment - Random Partnership"
"711",47,0.716415047320203,0.283584952225736,6.86265202787636e-10,-2.86270087705571e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.283584951939466,"1","Random Partnership","Treatment - Random Partnership"
"712",48,0.714176747529892,0.285823253578865,-1.97639554089502e-09,8.15445334149386e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.28582325439431,"1","Random Partnership","Treatment - Random Partnership"
"713",49,0.711933924698794,0.2880660742758,1.65911029901056e-09,-6.84056582349366e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.288066073591744,"1","Random Partnership","Treatment - Random Partnership"
"714",50,0.709687350869696,0.290312649460449,-6.47462214845919e-10,2.68772045571758e-10,"Hispanic","One-Time Treatment: 99% Effectiveness",0.290312649729221,"1","Random Partnership","Treatment - Random Partnership"
"715",0,0.466886547306564,0.533113452558175,0,0,"Hispanic","One-Time Treatment: 80% Effectiveness",0.533113452558175,"1","Random Partnership","Treatment - Random Partnership"
"716",1,0.467150926556852,0.533815864895874,-0.000864244366332628,-0.000102547220544944,"Hispanic","One-Time Treatment: 80% Effectiveness",0.533713317675329,"1","Random Partnership","Treatment - Random Partnership"
"717",2,0.723928445177193,0.242302621677526,0.0320088159325201,0.00176011707974958,"Hispanic","One-Time Treatment: 80% Effectiveness",0.244062738757276,"1","Random Partnership","Treatment - Random Partnership"
"718",3,0.754416792045887,0.245546862949822,3.47003298164817e-05,1.64454263496241e-06,"Hispanic","One-Time Treatment: 80% Effectiveness",0.245548507492457,"1","Random Partnership","Treatment - Random Partnership"
"719",4,0.752994553626505,0.246994443473301,1.06245189683886e-05,3.78250588649672e-07,"Hispanic","One-Time Treatment: 80% Effectiveness",0.24699482172389,"1","Random Partnership","Treatment - Random Partnership"
"720",5,0.751533249175352,0.248466950835254,-1.94061239323178e-07,-6.07876744357828e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.248466944756486,"1","Random Partnership","Treatment - Random Partnership"
"721",6,0.750035288474375,0.24996470725353,3.38791264429237e-09,7.560492823807e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.249964708009579,"1","Random Partnership","Treatment - Random Partnership"
"722",7,0.748512070598917,0.251487929289399,1.59643446183005e-10,-1.7479356381527e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.251487929114606,"1","Random Partnership","Treatment - Random Partnership"
"723",8,0.746963593010842,0.253036406856258,-5.0826714795744e-10,5.15666510638174e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.253036407371925,"1","Random Partnership","Treatment - Random Partnership"
"724",9,0.745390082230215,0.254609917645431,-1.24795670071492e-10,1.2501453577203e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.254609917770445,"1","Random Partnership","Treatment - Random Partnership"
"725",10,0.743791795369232,0.25620820450825,-5.4000183490528e-10,5.39784111164872e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.256208205048034,"1","Random Partnership","Treatment - Random Partnership"
"726",11,0.742169019235026,0.257830980643156,1.20722460213934e-09,-1.20671104779296e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.257830979436445,"1","Random Partnership","Treatment - Random Partnership"
"727",12,0.740522085227186,0.259477914653121,-3.86140833886053e-10,3.859954828739e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.259477915039116,"1","Random Partnership","Treatment - Random Partnership"
"728",13,0.738851349810406,0.261148650071446,-6.80374535010038e-10,6.80183085585584e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.261148650751629,"1","Random Partnership","Treatment - Random Partnership"
"729",14,0.737157206444275,0.262842793438841,5.85723564313078e-10,-5.85647098156291e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.262842792853194,"1","Random Partnership","Treatment - Random Partnership"
"730",15,0.735440085108723,0.264559914776228,-3.36301285126431e-09,3.36282004228715e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.264559918139048,"1","Random Partnership","Treatment - Random Partnership"
"731",16,0.733700421018932,0.266299578867448,2.2079899579488e-09,-2.20801312946333e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.266299576659435,"1","Random Partnership","Treatment - Random Partnership"
"732",17,0.73193870721045,0.268061292677497,-8.80708646906847e-10,8.80750276174682e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.268061293558248,"1","Random Partnership","Treatment - Random Partnership"
"733",18,0.730155429340889,0.269844570548808,6.04244785590586e-10,-6.04288425758995e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.269844569944519,"1","Random Partnership","Treatment - Random Partnership"
"734",19,0.728351118614295,0.271648881276945,-1.76612652518597e-09,1.76623523236811e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.27164888304318,"1","Random Partnership","Treatment - Random Partnership"
"735",20,0.726526313352056,0.273473686541008,5.32688560441791e-10,-5.32675367114328e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.273473686008332,"1","Random Partnership","Treatment - Random Partnership"
"736",21,0.724681593460039,0.275318406434991,-1.32832685361987e-09,1.32813335419848e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.275318407763124,"1","Random Partnership","Treatment - Random Partnership"
"737",22,0.722817545714167,0.277182454182094,1.06900115883929e-09,-1.06863850049943e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.277182453113456,"1","Random Partnership","Treatment - Random Partnership"
"738",23,0.720934797418755,0.279065202480025,-7.55160757538923e-10,7.5482253536576e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.279065203234847,"1","Random Partnership","Treatment - Random Partnership"
"739",24,0.719033983068717,0.28096601683141,3.25548125574107e-10,-3.25389199479886e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.280966016506021,"1","Random Partnership","Treatment - Random Partnership"
"740",25,0.717115771208091,0.282884228694497,-8.94241618400105e-10,8.93812803101129e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.282884229588309,"1","Random Partnership","Treatment - Random Partnership"
"741",26,0.715180841549126,0.284819158355061,-2.76869384271636e-10,2.76738505891135e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.284819158631799,"1","Random Partnership","Treatment - Random Partnership"
"742",27,0.713229900017717,0.286770099888529,-6.26297625603324e-10,6.26029271903198e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.286770100514558,"1","Random Partnership","Treatment - Random Partnership"
"743",28,0.711263664548708,0.288736335358722,1.28986605280211e-09,-1.28937583532679e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.288736334069346,"1","Random Partnership","Treatment - Random Partnership"
"744",29,0.709282879146624,0.290717120763436,-5.38909229891001e-10,5.38732566262523e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.290717121302168,"1","Random Partnership","Treatment - Random Partnership"
"745",30,0.707288291901854,0.292711708010175,-6.33664440028368e-10,6.33499919497043e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.292711708643675,"1","Random Partnership","Treatment - Random Partnership"
"746",31,0.705280671284672,0.294719328629137,3.38577849192314e-10,-3.38524652207804e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.294719328290612,"1","Random Partnership","Treatment - Random Partnership"
"747",32,0.70326080207305,0.296739197843197,-1.84738123814756e-09,1.84700816644562e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.296739199690205,"1","Random Partnership","Treatment - Random Partnership"
"748",33,0.701229467768339,0.298770532148875,9.48984621987873e-10,-9.48302035966031e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.298770531200573,"1","Random Partnership","Treatment - Random Partnership"
"749",34,0.69918747837812,0.300812521542504,-3.90638898348171e-10,3.89943235663558e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.300812521932447,"1","Random Partnership","Treatment - Random Partnership"
"750",35,0.697135635812607,0.302864364106808,3.60523218698968e-10,-3.57970331172088e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.302864363748837,"1","Random Partnership","Treatment - Random Partnership"
"751",36,0.695074757667129,0.304925242273665,-1.1187717169701e-09,1.10198886396976e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.304925243375654,"1","Random Partnership","Treatment - Random Partnership"
"752",37,0.693005654748999,0.306994345154953,6.15999436421079e-10,-5.93896967601312e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.306994344561056,"1","Random Partnership","Treatment - Random Partnership"
"753",38,0.69092915114741,0.309070848872707,-1.4348455653991e-09,1.3428255692332e-09,"Hispanic","One-Time Treatment: 80% Effectiveness",0.309070850215532,"1","Random Partnership","Treatment - Random Partnership"
"754",39,0.688846054615072,0.311153945214582,8.47292656778679e-10,-7.46812856138053e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.311153944467769,"1","Random Partnership","Treatment - Random Partnership"
"755",40,0.686757186084061,0.313242813981779,-7.33285969595117e-10,5.99610535908942e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.31324281458139,"1","Random Partnership","Treatment - Random Partnership"
"756",41,0.684663346817409,0.315336652999784,4.24611875689962e-10,-3.07620247945777e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.315336652692164,"1","Random Partnership","Treatment - Random Partnership"
"757",42,0.682565343235535,0.317434656922828,-6.41370635831211e-10,4.19199810174576e-10,"Hispanic","One-Time Treatment: 80% Effectiveness",0.317434657342027,"1","Random Partnership","Treatment - Random Partnership"
